Timestamp,BoomCylinder_LD,BoomCylinder_LE,BucketCylinder_LD,BucketCylinder_LE,FinalDrive_LD,FinalDrive_LE,PumpDrive_1,PumpDrive_2,ShellCylinder_LD,ShellCylinder_LE,StickCylinder_LD,StickCylinder_LE,SwingDrive_LD,SwingDrive_LE,SwingGear_1,SwingGear_2
20-Apr-2022 07:36:12,49.4,49.4,,,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4,49.4
20-Apr-2022 07:37:15,,,33.2,33.2,,,,,,,,,,,,
20-Apr-2022 07:39:12,48.1,48.1,,,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
20-Apr-2022 07:40:15,,,32.8,32.8,,,,,,,,,,,,
20-Apr-2022 07:42:12,46.8,46.8,,,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
20-Apr-2022 07:43:15,,,32.5,32.5,,,,,,,,,,,,
20-Apr-2022 07:45:12,45.7,45.7,,,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7,45.7
20-Apr-2022 07:46:15,,,32.2,32.2,,,,,,,,,,,,
20-Apr-2022 07:48:12,44.5,44.5,,,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5
20-Apr-2022 07:49:15,,,32.0,32.0,,,,,,,,,,,,
20-Apr-2022 07:51:12,43.7,43.7,,,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7
20-Apr-2022 07:52:15,,,31.7,31.7,,,,,,,,,,,,
20-Apr-2022 07:54:12,42.8,42.8,,,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8
20-Apr-2022 07:55:15,,,31.4,31.4,,,,,,,,,,,,
20-Apr-2022 07:57:12,41.9,41.9,,,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9,41.9
20-Apr-2022 07:58:15,,,31.2,31.2,,,,,,,,,,,,
20-Apr-2022 08:00:12,41.2,41.2,,,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2
20-Apr-2022 08:01:15,,,30.9,30.9,,,,,,,,,,,,
20-Apr-2022 08:03:12,40.3,40.3,,,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3
20-Apr-2022 08:04:15,,,30.6,30.6,,,,,,,,,,,,
20-Apr-2022 08:06:12,39.6,39.6,,,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6
20-Apr-2022 08:07:15,,,30.5,30.5,,,,,,,,,,,,
20-Apr-2022 08:09:12,38.9,38.9,,,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9
20-Apr-2022 08:10:15,,,30.3,30.3,,,,,,,,,,,,
20-Apr-2022 08:12:12,38.3,38.3,,,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3
20-Apr-2022 08:13:15,,,30.1,30.1,,,,,,,,,,,,
20-Apr-2022 08:15:12,37.7,37.7,,,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7
20-Apr-2022 08:16:15,,,29.9,29.9,,,,,,,,,,,,
20-Apr-2022 08:18:12,37.1,37.1,,,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1
20-Apr-2022 08:19:15,,,29.7,29.7,,,,,,,,,,,,
20-Apr-2022 08:21:12,36.7,36.7,,,36.7,36.7,36.7,36.7,36.7,36.7,36.7,36.7,36.7,36.7,36.7,36.7
20-Apr-2022 08:22:15,,,29.6,29.6,,,,,,,,,,,,
20-Apr-2022 08:24:12,36.2,36.2,,,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2
20-Apr-2022 08:25:15,,,29.4,29.4,,,,,,,,,,,,
20-Apr-2022 08:27:12,35.6,35.6,,,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6
20-Apr-2022 08:28:15,,,29.3,29.3,,,,,,,,,,,,
20-Apr-2022 08:30:12,35.2,35.2,,,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2
20-Apr-2022 08:31:15,,,29.2,29.2,,,,,,,,,,,,
20-Apr-2022 08:33:12,35.9,35.9,,,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9
20-Apr-2022 08:34:15,,,29.2,29.2,,,,,,,,,,,,
20-Apr-2022 08:36:12,37.7,37.7,,,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7,37.7
20-Apr-2022 08:37:15,,,29.2,29.2,,,,,,,,,,,,
20-Apr-2022 08:39:12,38.7,38.7,,,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.7
20-Apr-2022 08:40:15,,,28.7,28.7,,,,,,,,,,,,
20-Apr-2022 08:42:12,39.7,39.7,,,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7
20-Apr-2022 08:43:15,,,28.1,28.1,,,,,,,,,,,,
20-Apr-2022 08:45:12,41.6,41.6,,,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6
20-Apr-2022 08:46:15,,,27.8,27.8,,,,,,,,,,,,
20-Apr-2022 08:48:12,44.5,44.5,,,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5
20-Apr-2022 08:49:15,,,28.1,28.1,,,,,,,,,,,,
20-Apr-2022 08:51:12,47.9,47.9,,,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
20-Apr-2022 08:52:15,,,29.3,29.3,,,,,,,,,,,,
20-Apr-2022 08:54:12,49.2,49.2,,,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
20-Apr-2022 08:55:15,,,29.9,29.9,,,,,,,,,,,,
20-Apr-2022 08:57:12,50.3,50.3,,,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
20-Apr-2022 08:58:15,,,30.0,30.0,,,,,,,,,,,,
20-Apr-2022 09:00:12,50.2,50.2,,,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
20-Apr-2022 09:01:15,,,29.8,29.8,,,,,,,,,,,,
20-Apr-2022 09:03:12,49.6,49.6,,,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6
20-Apr-2022 09:04:15,,,29.3,29.3,,,,,,,,,,,,
20-Apr-2022 09:06:12,48.9,48.9,,,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9,48.9
20-Apr-2022 09:07:15,,,28.8,28.8,,,,,,,,,,,,
20-Apr-2022 09:09:12,47.9,47.9,,,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
20-Apr-2022 09:10:15,,,28.4,28.4,,,,,,,,,,,,
20-Apr-2022 09:12:12,46.4,46.4,,,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4
20-Apr-2022 09:13:15,,,27.8,27.8,,,,,,,,,,,,
20-Apr-2022 09:15:12,46.7,46.7,,,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7
20-Apr-2022 09:16:15,,,27.8,27.8,,,,,,,,,,,,
20-Apr-2022 09:18:12,49.2,49.2,,,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
20-Apr-2022 09:19:15,,,29.8,29.8,,,,,,,,,,,,
20-Apr-2022 09:21:12,51.3,51.3,,,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3
20-Apr-2022 09:22:15,,,32.8,32.8,,,,,,,,,,,,
20-Apr-2022 09:24:12,55.3,55.3,,,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3
20-Apr-2022 09:25:15,,,35.6,35.6,,,,,,,,,,,,
20-Apr-2022 09:27:12,54.4,54.4,,,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4
20-Apr-2022 09:28:15,,,35.3,35.3,,,,,,,,,,,,
20-Apr-2022 09:30:12,54.3,54.3,,,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3
20-Apr-2022 09:31:15,,,35.0,35.0,,,,,,,,,,,,
20-Apr-2022 09:33:12,55.9,55.9,,,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9
20-Apr-2022 09:34:15,,,36.4,36.4,,,,,,,,,,,,
20-Apr-2022 09:36:12,56.9,56.9,,,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9
20-Apr-2022 09:37:15,,,36.9,36.9,,,,,,,,,,,,
20-Apr-2022 09:39:12,55.4,55.4,,,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4
20-Apr-2022 09:40:15,,,35.9,35.9,,,,,,,,,,,,
20-Apr-2022 09:42:12,52.7,52.7,,,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7
20-Apr-2022 09:43:15,,,33.8,33.8,,,,,,,,,,,,
20-Apr-2022 09:45:12,52.8,52.8,,,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8
20-Apr-2022 09:46:15,,,34.2,34.2,,,,,,,,,,,,
20-Apr-2022 09:48:12,53.8,53.8,,,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8
20-Apr-2022 09:49:15,,,36.2,36.2,,,,,,,,,,,,
20-Apr-2022 09:51:12,55.6,55.6,,,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
20-Apr-2022 09:52:15,,,37.8,37.8,,,,,,,,,,,,
20-Apr-2022 09:54:12,56.1,56.1,,,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1
20-Apr-2022 09:55:15,,,37.9,37.9,,,,,,,,,,,,
20-Apr-2022 09:57:12,57.2,57.2,,,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2
20-Apr-2022 09:58:15,,,38.3,38.3,,,,,,,,,,,,
20-Apr-2022 10:00:12,57.3,57.3,,,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3
20-Apr-2022 10:01:15,,,37.7,37.7,,,,,,,,,,,,
20-Apr-2022 10:03:12,55.6,55.6,,,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
20-Apr-2022 10:04:15,,,36.3,36.3,,,,,,,,,,,,
20-Apr-2022 10:06:12,52.8,52.8,,,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8
20-Apr-2022 10:07:15,,,34.4,34.4,,,,,,,,,,,,
20-Apr-2022 10:09:12,54.3,54.3,,,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3,54.3
20-Apr-2022 10:10:15,,,35.0,35.0,,,,,,,,,,,,
20-Apr-2022 10:12:12,56.2,56.2,,,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
20-Apr-2022 10:13:15,,,37.1,37.1,,,,,,,,,,,,
20-Apr-2022 10:15:12,56.5,56.5,,,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5
20-Apr-2022 10:16:15,,,38.5,38.5,,,,,,,,,,,,
20-Apr-2022 10:18:12,57.2,57.2,,,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2
20-Apr-2022 10:19:15,,,39.6,39.6,,,,,,,,,,,,
20-Apr-2022 10:21:12,58.1,58.1,,,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1
20-Apr-2022 10:22:15,,,40.2,40.2,,,,,,,,,,,,
20-Apr-2022 10:24:12,58.8,58.8,,,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8
20-Apr-2022 10:25:15,,,41.2,41.2,,,,,,,,,,,,
20-Apr-2022 10:27:12,58.7,58.7,,,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7
20-Apr-2022 10:28:15,,,40.1,40.1,,,,,,,,,,,,
20-Apr-2022 10:30:12,57.3,57.3,,,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3,57.3
20-Apr-2022 10:31:15,,,39.1,39.1,,,,,,,,,,,,
20-Apr-2022 10:33:12,57.6,57.6,,,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6
20-Apr-2022 10:34:15,,,39.6,39.6,,,,,,,,,,,,
20-Apr-2022 10:36:12,59.1,59.1,,,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1
20-Apr-2022 10:37:15,,,41.0,41.0,,,,,,,,,,,,
20-Apr-2022 10:39:12,58.3,58.3,,,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3
20-Apr-2022 10:40:15,,,39.3,39.3,,,,,,,,,,,,
20-Apr-2022 10:42:12,56.4,56.4,,,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4
20-Apr-2022 10:43:15,,,37.2,37.2,,,,,,,,,,,,
20-Apr-2022 10:45:12,55.5,55.5,,,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
20-Apr-2022 10:46:15,,,35.9,35.9,,,,,,,,,,,,
20-Apr-2022 10:48:12,56.1,56.1,,,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1
20-Apr-2022 10:49:15,,,35.8,35.8,,,,,,,,,,,,
20-Apr-2022 10:51:12,55.2,55.2,,,55.2,55.2,55.2,55.2,55.2,55.2,55.2,55.2,55.2,55.2,55.2,55.2
20-Apr-2022 10:52:15,,,35.7,35.7,,,,,,,,,,,,
20-Apr-2022 10:54:12,55.6,55.6,,,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
20-Apr-2022 10:55:15,,,36.5,36.5,,,,,,,,,,,,
20-Apr-2022 10:57:12,55.9,55.9,,,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9,55.9
20-Apr-2022 10:58:15,,,36.4,36.4,,,,,,,,,,,,
20-Apr-2022 11:00:12,55.6,55.6,,,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
20-Apr-2022 11:01:15,,,35.9,35.9,,,,,,,,,,,,
20-Apr-2022 11:03:12,55.1,55.1,,,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1
20-Apr-2022 11:04:15,,,35.9,35.9,,,,,,,,,,,,
20-Apr-2022 11:06:12,56.0,56.0,,,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
20-Apr-2022 11:07:15,,,37.1,37.1,,,,,,,,,,,,
20-Apr-2022 11:09:12,56.8,56.8,,,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8
20-Apr-2022 11:10:15,,,38.4,38.4,,,,,,,,,,,,
20-Apr-2022 11:12:12,57.5,57.5,,,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5
20-Apr-2022 11:13:15,,,39.0,39.0,,,,,,,,,,,,
20-Apr-2022 11:15:12,56.2,56.2,,,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
20-Apr-2022 11:16:15,,,38.4,38.4,,,,,,,,,,,,
20-Apr-2022 11:18:12,55.0,55.0,,,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
20-Apr-2022 11:19:15,,,37.4,37.4,,,,,,,,,,,,
20-Apr-2022 11:21:12,52.5,52.5,,,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
20-Apr-2022 11:22:15,,,35.4,35.4,,,,,,,,,,,,
20-Apr-2022 11:24:12,50.7,50.7,,,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7
20-Apr-2022 11:25:15,,,33.7,33.7,,,,,,,,,,,,
20-Apr-2022 11:27:12,53.7,53.7,,,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7,53.7
20-Apr-2022 11:28:15,,,33.3,33.3,,,,,,,,,,,,
20-Apr-2022 11:30:12,54.9,54.9,,,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9
20-Apr-2022 11:31:15,,,33.2,33.2,,,,,,,,,,,,
20-Apr-2022 11:33:12,53.3,53.3,,,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
20-Apr-2022 11:34:15,,,32.5,32.5,,,,,,,,,,,,
20-Apr-2022 11:36:12,52.2,52.2,,,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
20-Apr-2022 11:37:15,,,32.0,32.0,,,,,,,,,,,,
20-Apr-2022 11:39:12,51.3,51.3,,,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3
20-Apr-2022 11:40:15,,,31.3,31.3,,,,,,,,,,,,
20-Apr-2022 11:42:12,49.9,49.9,,,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
20-Apr-2022 11:43:15,,,30.6,30.6,,,,,,,,,,,,
20-Apr-2022 11:45:12,50.7,50.7,,,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7
20-Apr-2022 11:46:15,,,31.9,31.9,,,,,,,,,,,,
20-Apr-2022 11:48:12,53.2,53.2,,,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
20-Apr-2022 11:49:15,,,35.0,35.0,,,,,,,,,,,,
20-Apr-2022 11:51:12,54.8,54.8,,,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8
20-Apr-2022 11:52:15,,,36.6,36.6,,,,,,,,,,,,
20-Apr-2022 11:54:12,55.8,55.8,,,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8
20-Apr-2022 11:55:15,,,38.3,38.3,,,,,,,,,,,,
20-Apr-2022 11:57:12,56.6,56.6,,,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6,56.6
20-Apr-2022 11:58:15,,,38.4,38.4,,,,,,,,,,,,
20-Apr-2022 12:00:12,56.5,56.5,,,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5
20-Apr-2022 12:01:15,,,38.2,38.2,,,,,,,,,,,,
20-Apr-2022 12:03:12,56.9,56.9,,,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9,56.9
20-Apr-2022 12:04:15,,,38.9,38.9,,,,,,,,,,,,
20-Apr-2022 12:06:12,57.6,57.6,,,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6
20-Apr-2022 12:07:15,,,38.4,38.4,,,,,,,,,,,,
20-Apr-2022 12:09:12,57.4,57.4,,,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4
20-Apr-2022 12:10:15,,,37.6,37.6,,,,,,,,,,,,
20-Apr-2022 12:12:12,57.4,57.4,,,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4
20-Apr-2022 12:13:15,,,37.2,37.2,,,,,,,,,,,,
20-Apr-2022 12:15:12,58.4,58.4,,,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4
20-Apr-2022 12:16:15,,,37.9,37.9,,,,,,,,,,,,
20-Apr-2022 12:18:12,57.8,57.8,,,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8
20-Apr-2022 12:19:15,,,37.8,37.8,,,,,,,,,,,,
20-Apr-2022 12:21:12,58.3,58.3,,,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3
20-Apr-2022 12:22:15,,,36.9,36.9,,,,,,,,,,,,
20-Apr-2022 12:24:12,57.1,57.1,,,57.1,57.1,57.1,57.1,57.1,57.1,57.1,57.1,57.1,57.1,57.1,57.1
20-Apr-2022 12:25:15,,,35.6,35.6,,,,,,,,,,,,
20-Apr-2022 12:27:12,56.3,56.3,,,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3
20-Apr-2022 12:28:15,,,35.5,35.5,,,,,,,,,,,,
20-Apr-2022 12:30:12,59.0,59.0,,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
20-Apr-2022 12:31:15,,,36.8,36.8,,,,,,,,,,,,
20-Apr-2022 12:33:12,57.0,57.0,,,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
20-Apr-2022 12:34:15,,,36.1,36.1,,,,,,,,,,,,
20-Apr-2022 12:36:12,56.4,56.4,,,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4
20-Apr-2022 12:37:15,,,36.4,36.4,,,,,,,,,,,,
20-Apr-2022 12:39:12,57.5,57.5,,,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5
20-Apr-2022 12:40:15,,,37.4,37.4,,,,,,,,,,,,
20-Apr-2022 12:42:12,57.2,57.2,,,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2
20-Apr-2022 12:43:15,,,37.8,37.8,,,,,,,,,,,,
20-Apr-2022 12:45:12,57.2,57.2,,,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2
20-Apr-2022 12:46:15,,,38.0,38.0,,,,,,,,,,,,
20-Apr-2022 12:48:12,58.2,58.2,,,58.2,58.2,58.2,58.2,58.2,58.2,58.2,58.2,58.2,58.2,58.2,58.2
20-Apr-2022 12:49:15,,,38.9,38.9,,,,,,,,,,,,
20-Apr-2022 12:51:12,58.2,58.2,,,58.2,58.2,58.2,58.2,58.2,58.2,58.2,58.2,58.2,58.2,58.2,58.2
20-Apr-2022 12:52:15,,,39.0,39.0,,,,,,,,,,,,
20-Apr-2022 12:54:12,57.2,57.2,,,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2,57.2
20-Apr-2022 12:55:15,,,38.7,38.7,,,,,,,,,,,,
20-Apr-2022 12:57:12,55.2,55.2,,,55.2,55.2,55.2,55.2,55.2,55.2,55.2,55.2,55.2,55.2,55.2,55.2
20-Apr-2022 12:58:15,,,38.0,38.0,,,,,,,,,,,,
20-Apr-2022 13:00:12,53.2,53.2,,,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
20-Apr-2022 13:01:15,,,37.3,37.3,,,,,,,,,,,,
20-Apr-2022 13:03:12,51.5,51.5,,,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5
20-Apr-2022 13:04:15,,,36.7,36.7,,,,,,,,,,,,
20-Apr-2022 13:06:12,49.1,49.1,,,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1
20-Apr-2022 13:07:15,,,35.9,35.9,,,,,,,,,,,,
20-Apr-2022 13:09:12,47.3,47.3,,,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3
20-Apr-2022 13:10:15,,,35.4,35.4,,,,,,,,,,,,
20-Apr-2022 13:12:12,45.9,45.9,,,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9
20-Apr-2022 13:13:15,,,34.7,34.7,,,,,,,,,,,,
20-Apr-2022 13:15:12,44.5,44.5,,,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5
20-Apr-2022 13:16:15,,,34.3,34.3,,,,,,,,,,,,
20-Apr-2022 13:18:12,43.2,43.2,,,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2
20-Apr-2022 13:19:15,,,34.0,34.0,,,,,,,,,,,,
20-Apr-2022 13:21:12,41.8,41.8,,,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8
20-Apr-2022 13:22:15,,,33.5,33.5,,,,,,,,,,,,
20-Apr-2022 13:24:12,40.6,40.6,,,40.6,40.6,40.6,40.6,40.6,40.6,40.6,40.6,40.6,40.6,40.6,40.6
20-Apr-2022 13:25:15,,,33.2,33.2,,,,,,,,,,,,
20-Apr-2022 13:27:12,39.7,39.7,,,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7,39.7
20-Apr-2022 13:28:15,,,33.0,33.0,,,,,,,,,,,,
20-Apr-2022 13:30:12,39.0,39.0,,,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
20-Apr-2022 13:31:15,,,32.8,32.8,,,,,,,,,,,,
20-Apr-2022 13:33:12,38.1,38.1,,,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1
20-Apr-2022 13:34:15,,,32.5,32.5,,,,,,,,,,,,
20-Apr-2022 13:36:12,37.4,37.4,,,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4
20-Apr-2022 13:37:15,,,32.3,32.3,,,,,,,,,,,,
20-Apr-2022 13:39:12,36.7,36.7,,,36.7,36.7,36.7,36.7,36.7,36.7,36.7,36.7,36.7,36.7,36.7,36.7
20-Apr-2022 13:40:15,,,32.0,32.0,,,,,,,,,,,,
20-Apr-2022 13:42:12,36.2,36.2,,,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2,36.2
20-Apr-2022 13:43:15,,,31.7,31.7,,,,,,,,,,,,
20-Apr-2022 13:45:12,35.5,35.5,,,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5
20-Apr-2022 13:46:15,,,31.6,31.6,,,,,,,,,,,,
20-Apr-2022 13:48:12,35.0,35.0,,,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
20-Apr-2022 13:49:15,,,31.4,31.4,,,,,,,,,,,,
20-Apr-2022 13:51:12,34.8,34.8,,,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8
