y_true,y_pred_svr_MainPumpP1,y_pred_lstm_MainPumpP1,y_pred_gru_MainPumpP1,y_true,y_pred_svr_MainPumpP2,y_pred_lstm_MainPumpP2,y_pred_gru_MainPumpP2
56.0,54.84829042413078,56.8253,57.85593,91.0,90.33871710711112,92.43178,91.67183
57.0,53.53406574666127,54.7063,55.710182,92.0,88.7368621370231,90.377,89.724495
59.0,54.35439137108932,57.181225,57.957474,94.0,89.51167351377755,92.902534,92.139
60.00000000000001,56.003508008205685,59.483402,59.912884,96.0,91.33186616974848,94.84861,94.1799
63.0,56.54244944654411,59.998947,60.45649,98.0,92.90040563796846,96.68124,96.02575
62.0,58.249466590390455,62.68693,62.744434,97.0,94.12815024382779,98.44439,97.91808
61.0,57.472121993984096,61.037388,61.718334,96.0,93.05088986960455,96.70095,96.08578
60.00000000000001,56.80560534291301,60.412727,61.15203,95.0,91.97418428861198,95.829956,95.190056
58.0,56.76709749829791,59.571133,60.126396,93.0,91.328633266882,94.927666,94.207
57.0,55.915098674217916,56.928173,57.80715,92.0,90.04975387779653,92.441216,91.67159
55.0,55.54988743910342,56.264526,57.191082,90.0,89.42334058500545,91.90047,91.22975
53.0,54.137620030281326,53.66561,54.578682,88.00000000000001,87.96158815156633,89.247345,88.63473
51.0,51.96360003866993,51.611076,52.234077,86.0,86.29743157143353,87.38608,86.74562
50.0,50.614023735691916,49.567993,50.012493,85.0,84.77113366550729,85.32243,84.68738
48.0,49.639048625771395,49.10103,49.61197,83.0,83.87037884082595,84.88502,84.17347
47.0,48.87019078297449,46.651455,47.01915,82.0,82.34384992807655,82.23647,81.62973
46.0,48.58508302078778,46.040085,46.555637,81.0,81.5119301760378,81.93598,81.20487
45.0,48.2108442089639,45.118553,45.651546,80.0,80.58325367519994,80.77185,80.0962
44.00000000000001,47.92225455097725,44.12981,44.63581,79.0,79.8707097467762,79.80387,79.14999
43.0,47.45226401585636,43.115314,43.62298,78.0,79.11299420282386,78.77604,78.139175
42.0,46.95882451448011,42.09471,42.60166,77.0,78.35237479642205,77.77411,77.14831
42.0,46.35754204637124,41.072567,41.585423,77.0,77.5911309884008,76.77889,76.14906
41.0,46.13719459698174,41.613243,42.252663,76.0,77.74070189606536,77.35689,76.61433
40.0,45.62651635210369,40.22345,40.71904,75.0,77.15249990653628,75.83118,75.097626
40.0,45.06038371685116,39.07033,39.554653,75.0,76.45164551417983,74.82182,74.1971
39.0,44.75632553636592,39.59875,40.221058,74.0,76.43973076169601,75.35489,74.61381
38.0,44.26214710787578,38.2032,38.69278,73.0,75.90056878887886,73.84339,73.11124
38.0,43.65274922367714,37.043922,37.521927,73.0,75.22071275358061,72.82723,72.2034
37.0,43.32793739157205,37.57586,38.192123,71.99999999999999,75.14838554956539,73.3703,72.60283
37.0,42.8021050835981,36.18294,36.671234,71.99999999999999,74.49299022992116,71.88184,71.02457
36.0,42.49009916991111,36.585384,37.178627,71.0,74.45098262857547,72.41616,71.53705
36.0,41.9751366975911,35.16809,35.660275,70.0,73.82841129946247,70.90756,69.943474
35.0,41.661803938170884,35.558975,36.157017,70.0,73.0109692862883,69.84896,68.92128
35.0,41.14609564732559,34.144485,34.646908,70.0,72.86887724538322,70.39213,69.42608
34.0,40.80838348252926,34.53834,35.14091,69.0,72.8774512582525,70.50263,69.62945
34.0,40.27368016873824,33.123184,33.63393,69.0,72.21750159186442,68.96974,68.16813
34.0,39.93283291178778,33.520187,34.1239,69.0,72.06332449578812,69.43896,68.59764
34.0,39.695194744172156,33.697327,34.315063,69.0,72.0126277313016,69.50732,68.62544
34.0,39.55529742799713,33.731987,34.310616,69.0,72.07582095476853,69.5293,68.76137
34.0,39.440896223289144,33.728306,34.307682,69.0,72.13357875115975,69.52761,68.76758
33.0,39.38055196287268,33.720684,34.301826,68.0,72.1453403642447,69.51639,68.74556
33.0,38.980374434909805,32.11176,32.60663,68.0,71.54979327632768,67.937096,67.12734
33.0,38.723258572521004,32.475327,33.09734,68.0,71.3937671907179,68.38246,67.563774
32.0,38.564433493854246,32.65599,33.29687,67.0,71.30983706923905,68.473145,67.63291
32.0,38.134395209881504,31.09583,31.601856,67.0,70.64960842142105,66.94592,66.18783
32.0,37.842706917410396,31.46054,32.085796,67.0,70.38884943437165,67.40495,66.63085
32.0,37.6573307971839,31.643473,32.2845,67.0,70.28470353499195,67.50597,66.67731
32.0,37.510063651901724,31.682617,32.284584,67.0,70.25145361364336,67.54019,66.80334
32.0,37.40766752744301,31.681988,32.28169,67.0,70.28650430892945,67.54297,66.804115
32.0,37.333245586885035,31.672333,32.275494,67.0,70.2992224106681,67.53639,66.784904
33.0,37.26626972554736,31.664864,32.2745,68.0,70.3258496818074,67.52381,66.76022
37.0,37.56987199769104,33.279915,33.973705,71.99999999999999,70.99565984124818,69.08339,68.350746
44.00000000000001,39.28250605845719,39.362072,40.275627,79.0,73.7018749615433,74.87598,74.30935
48.0,43.397690434720616,48.499054,49.27408,83.0,78.96163750848565,83.64746,82.40148
49.0,47.555282143376104,51.18915,51.997364,84.0,82.99739531852731,85.72779,84.517456
49.0,50.169175078742754,50.05861,50.758255,84.0,84.61410666628196,85.1548,84.17377
51.0,51.503001250761116,49.168743,49.621967,86.0,84.8638042806974,84.49399,83.718575
54.0,52.66853121408357,51.939564,52.77598,89.0,85.79984026194367,87.16406,86.60194
56.0,53.95247235492231,55.424835,56.522274,91.0,87.37529737062631,90.34756,89.91401
59.0,55.09895419500409,56.919876,57.539223,94.0,88.33600590129514,91.944214,91.46351
60.00000000000001,56.60744906456033,59.49655,59.881268,95.0,89.67551635244298,94.92317,94.54716
58.0,58.03359198341457,59.85598,60.31945,93.0,90.52836159933635,95.36571,94.845795
59.0,57.688789316495296,57.23781,57.960644,94.0,89.34084038095975,92.67022,91.90711
59.0,57.79929719427305,59.307957,59.827675,94.0,89.88260507354451,94.4889,94.06998
60.00000000000001,57.8620765820239,58.949017,59.338203,95.0,90.16838712507025,94.22608,93.52148
60.00000000000001,58.508171919935585,60.01345,60.58918,95.0,91.36299711698406,95.40954,94.853424
60.00000000000001,58.552418199348224,59.756817,60.32445,95.0,91.74498503187749,95.13738,94.510284
61.0,57.83611981760035,59.78038,60.38879,96.0,91.64831975022378,95.15292,94.54554
60.00000000000001,58.04340291372974,60.805565,61.348328,95.0,92.44058623882495,96.31926,95.74738
60.00000000000001,57.30076526783177,59.447815,60.073505,95.0,91.99697476943203,94.881485,94.21203
60.00000000000001,56.82748619913002,59.821247,60.43736,95.0,91.6920684048152,95.16697,94.55022
60.00000000000001,57.313548857006744,59.798016,60.346363,95.0,91.84272836890528,95.15229,94.501335
62.0,57.08208588501209,59.781986,60.376038,97.0,91.87686723658155,95.16159,94.52375
61.0,58.50938786703951,61.858814,62.12684,96.0,93.45696548182947,97.51874,96.97258
62.0,57.82968756502693,60.292385,60.971977,97.0,92.91572205275016,95.791595,95.1247
62.0,58.0495823649251,61.669308,62.181587,97.0,93.33539280523082,97.27526,96.72054
61.0,58.248035042072566,61.384506,61.96914,96.0,93.40346769122094,96.982956,96.33759
60.00000000000001,57.35907960422611,60.407597,61.062637,95.0,92.67213279049115,95.818146,95.16324
59.0,56.84908310341975,59.478542,60.14418,94.0,91.92644279637476,94.919205,94.22353
57.0,56.23491576185918,58.356483,59.117428,92.0,91.14447113984492,93.86672,93.15414
55.0,54.64455208148515,55.763187,56.75609,90.0,89.56583479129439,91.34487,90.684685
54.0,53.42188331814432,53.68962,54.694016,89.0,88.13150123135817,89.39644,88.740486
54.0,52.17876415343252,53.13077,53.871166,89.0,87.01856294675788,88.87609,88.17572
53.0,52.40760204805045,53.653366,54.453102,88.00000000000001,87.13172515301893,89.29663,88.59098
51.99999999999999,51.813489094085654,52.214203,52.842854,88.00000000000001,86.536562690893,87.68809,87.08581
51.99999999999999,51.172231452635764,51.196514,51.73943,86.0,86.27843284452233,88.41444,87.65868
50.0,51.28471445335218,51.68608,52.37723,86.0,84.44291562913662,85.10853,84.60257
50.0,50.55958107616903,48.74344,49.129745,85.0,84.183652583068,86.5215,85.726425
50.0,50.67397709599549,49.628128,50.247215,85.0,83.42056844768301,84.58154,84.03379
50.0,50.99130234508795,49.771275,50.445663,84.0,83.38307292622714,85.42453,84.67002
49.0,51.183611171206806,49.777336,50.45481,84.0,82.53114068778459,83.68368,83.07084
49.0,50.86592479545807,48.273335,48.79377,84.0,82.51905387159566,84.40622,83.66368
49.0,50.761974397909356,48.705223,49.33262,84.0,82.4847990631397,84.24357,83.54683
49.0,50.789197144004035,48.784504,49.437298,84.0,82.72596149883353,84.315414,83.60254
50.0,50.99606688441872,48.791115,49.442905,85.0,82.59187668388856,84.296135,83.589485
49.0,51.44046547260391,50.31846,51.118015,84.0,83.42714045908393,85.81906,85.06749
48.0,51.30603796223184,48.36812,48.89271,83.0,82.67194533835769,83.64692,83.06567
48.0,50.72074384532858,47.203564,47.664345,83.0,81.82299363478879,82.880905,82.22761
46.0,50.57184455233595,47.70597,48.307156,81.0,81.643148643734,83.28458,82.60911
46.0,49.5991754316114,44.7649,45.07897,81.0,80.25667966631242,80.17806,79.62885
45.0,49.270505005790326,45.569542,46.17042,80.0,80.22021437076975,81.39639,80.71348
44.00000000000001,48.687313146821616,44.24544,44.74277,79.0,79.58669463434083,79.64622,79.043015
43.0,47.94132053629118,43.149765,43.607067,78.0,78.8199780527867,78.78401,78.19996
42.0,47.27876125385973,42.087017,42.597595,77.0,78.2348436696035,77.72712,77.137695
41.0,46.53394546903154,41.07017,41.57722,76.0,77.59793484574887,76.740074,76.157745
40.0,45.828786161186926,40.055344,40.567696,75.0,76.90145374678873,75.765656,75.15161
39.0,45.181609563285924,39.041206,39.55413,74.0,76.39892863813523,74.784454,74.15639
39.0,44.41889807452047,38.03785,38.53972,74.0,75.63958073241895,73.80246,73.158424
38.0,44.07592638479626,38.588478,39.21203,73.0,75.68339444610372,74.38884,73.6207
38.0,43.50861664483231,37.20042,37.689182,73.0,75.13677331649093,72.89504,72.11008
37.0,43.20997435299605,37.603508,38.19538,71.99999999999999,75.10247278694497,73.4329,72.66772
36.0,42.72732257263413,36.18519,36.672184,71.0,74.49827254282222,71.90154,71.01273
36.0,42.11101624383068,34.997562,35.48313,71.0,73.78184967589813,70.84734,69.92488
35.0,41.73903721182626,35.531555,36.16083,70.0,73.67314247989188,71.38591,70.395454
35.0,41.203315181582994,34.143906,34.648666,70.0,73.05369614870136,69.91313,68.98418
34.0,40.84702593268916,34.547062,35.14646,69.0,72.85857222601257,70.4322,69.576836
34.0,40.31773344275442,33.129803,33.63505,69.0,72.21211432490017,68.93946,68.02659
34.0,39.94238560667296,33.522213,34.123703,69.0,72.00767376546571,69.44004,68.59348
33.0,39.708979298664666,33.699528,34.3152,68.0,72.00913515641071,69.51514,68.64736
33.0,39.22363617854912,32.1297,32.616257,68.0,71.42159550175985,67.97354,67.17666
33.0,38.88464400537949,32.492744,33.103573,68.0,71.20932490717851,68.4256,67.607605
32.0,38.68004980414352,32.66954,33.29697,67.0,71.19050741051382,68.50645,67.65263
32.0,38.194556746182705,31.097548,31.601313,67.0,70.55823686829203,66.96462,66.18806
32.0,37.871421742492785,31.46242,32.08564,67.0,70.37184655096601,67.41467,66.62676
32.0,37.66658206520956,31.641449,32.284584,66.0,70.28071916877445,67.51009,66.675545
31.0,37.510063651901724,31.682617,32.284584,66.0,69.6445239787368,65.96864,65.206505
31.0,37.08728869004145,30.065948,30.583952,66.0,69.44119218817077,66.414085,65.6392
31.0,36.794969481464115,30.42162,31.060707,66.0,69.34358239557912,66.517975,65.6896
32.0,36.59021516214148,30.606647,31.270426,68.0,69.30811054784276,66.55001,65.81724
34.0,36.78066471635371,32.27178,32.972145,70.0,70.54381406185627,69.69749,69.00833
36.0,37.6067354623934,35.140255,35.878994,71.0,72.26947918269386,71.90574,71.31616
38.0,38.935979265346965,37.39326,38.065475,73.0,73.61872411046441,72.32733,71.831894
39.0,40.62283422867852,39.391697,40.049366,74.0,75.45934865129638,74.69507,73.88765
41.0,42.15922367911271,39.79904,40.34998,76.0,76.7770700698851,75.1067,74.134094
42.0,43.959438096022105,42.193584,42.87059,77.0,78.4343871977061,77.513336,76.60963
42.0,45.52471164885105,42.740383,43.353832,78.0,79.53669261485334,77.94954,77.02826
43.0,46.45757783694182,42.054474,42.52509,78.0,80.27699076131378,78.874794,78.1059
45.0,47.31209898645965,43.404316,44.05931,80.0,80.30499695437965,78.27516,77.59213
45.0,48.41514890711398,46.04285,46.88893,80.0,81.41664728357644,81.28919,80.57998
45.0,48.9217113005485,45.150787,45.68427,80.0,81.44640822624717,80.22227,79.492516
46.0,49.112064762118976,44.92197,45.418594,81.0,81.23519194166963,80.377655,79.69121
46.0,49.474551085678314,46.37933,47.08064,81.0,81.52603686385719,81.79012,81.057396
46.0,49.63444894336531,45.965668,46.539677,82.0,81.47416820771736,81.240234,80.5554
47.0,49.639985848252614,45.87893,46.422688,82.0,82.01203975615834,82.88193,82.106125
48.0,50.00145770829037,47.367226,48.093338,83.0,82.0033166526971,82.2248,81.53774
48.0,50.53766139507078,48.463665,49.221992,83.0,82.41364418054638,83.86572,83.11315
48.0,50.79154634430692,47.954014,48.561604,83.0,82.48780729008826,83.19704,82.534164
48.0,50.838911324005196,47.84,48.44022,83.0,82.37695035558735,83.32346,82.64572
48.0,50.8619429993696,47.82259,48.42773,83.0,82.1773084113772,83.25553,82.591866
48.0,50.882082817380855,47.810066,48.426888,83.0,82.17214132904155,83.26941,82.60438
48.0,50.832094976080654,47.814762,48.43156,84.0,82.06161263843043,83.27998,82.59689
48.0,50.78643103169402,47.817574,48.432537,84.0,82.84599404010324,84.81693,84.06727
48.0,50.73371495498378,47.814026,48.433285,84.0,82.82989161852771,84.196915,83.53828
49.0,50.6698753110287,47.809685,48.433605,84.0,82.80139799251347,84.32439,83.638855
48.0,51.03842962001286,49.32463,50.106453,83.0,82.69255560944829,84.24411,83.59175
48.0,50.79758126210267,47.388794,47.888317,83.0,81.90413895010886,82.72332,82.133095
48.0,50.68197568969359,47.72616,48.322186,83.0,81.83115215128765,83.35215,82.655815
48.0,50.64440420514556,47.803455,48.426243,84.0,81.89739817085622,83.233315,82.55629
48.0,50.61671085095953,47.80212,48.42848,84.0,82.6661059169329,84.8513,84.07147
49.0,50.610887877936136,47.81471,48.437714,84.0,82.82443822634596,84.21243,83.53217
49.0,51.04597124060704,49.326134,50.107037,84.0,82.7237964058712,84.33671,83.63908
49.0,51.1775989812323,48.897263,49.558285,84.0,82.61542384165386,84.24999,83.59069
49.0,51.31493929486655,48.810955,49.448425,84.0,82.71258600152052,84.25639,83.602844
49.0,51.280708684705886,48.809822,49.440075,84.0,82.69907786779486,84.260826,83.59635
49.0,51.3613608905549,48.795727,49.434296,84.0,82.70496191958999,84.26358,83.5981
49.0,51.368318351087844,48.800503,49.438232,84.0,82.59442725005107,84.26658,83.59728
49.0,51.375279135421444,48.80193,49.438732,84.0,82.64001512370852,84.26823,83.597275
49.0,51.31528222306987,48.80149,49.439293,84.0,82.63893552061803,84.269844,83.597046
49.0,51.319953845104614,48.797035,49.439537,84.0,82.63893552061803,84.269844,83.597046
49.0,51.248636122779715,48.799206,49.439873,84.0,82.63893552061803,84.26984,83.597046
49.0,51.248636122779715,48.799206,49.439873,84.0,82.63893552061803,84.26984,83.597046
48.0,51.248636122779715,48.799206,49.439873,84.0,82.63893552061803,84.26984,83.597046
48.0,50.79956061393895,47.28909,47.769516,84.0,82.63893552061803,84.26984,83.597046
48.0,50.613570947971645,47.710857,48.314213,84.0,82.63893552061803,84.26984,83.597046
49.0,50.54441364214763,47.794865,48.42701,84.0,82.63893552061803,84.26984,83.597046
49.0,50.952550347646614,49.323906,50.10733,84.0,82.63893552061803,84.26984,83.597046
49.0,51.13195184348536,48.899883,49.563484,84.0,82.63893552061803,84.26984,83.597046
48.0,51.19584110854945,48.81415,49.449734,84.0,82.63893552061803,84.26984,83.597046
49.0,50.780018989204784,47.294094,47.770596,84.0,82.63893552061803,84.26984,83.597046
49.0,51.10320836638314,49.218994,49.98295,84.0,82.63893552061803,84.26984,83.597046
49.0,51.224633947570936,48.884525,49.54956,84.0,82.63893552061803,84.26984,83.597046
49.0,51.33773413730168,48.814598,49.447056,84.0,82.63893552061803,84.26984,83.597046
49.0,51.30418983716499,48.81096,49.444748,84.0,82.63893552061803,84.26984,83.597046
49.0,51.311440343700156,48.792248,49.435593,84.0,82.63893552061803,84.26984,83.597046
49.0,51.24083358635626,48.797768,49.43937,84.0,82.63893552061803,84.26984,83.597046
49.0,51.309160075610315,48.79965,49.439404,84.0,82.63893552061803,84.26984,83.597046
48.0,51.24325704631734,48.80367,49.43961,84.0,82.63893552061803,84.26984,83.597046
48.0,50.87318495934296,47.28664,47.76921,83.0,82.63893552061803,84.26984,83.597046
48.0,50.613570947971645,47.710857,48.314213,83.0,81.85707447801012,82.73743,82.127045
48.0,50.54441364214763,47.794865,48.42701,84.0,81.76014506433842,83.36411,82.6563
47.0,50.50866027808645,47.809372,48.434307,82.0,82.60963987367822,84.77493,84.02428
50.0,50.05778128978816,46.299107,46.767433,85.0,81.25730705574821,81.1639,80.604256
53.0,51.176233076869686,51.272137,52.333458,88.00000000000001,83.32390887771699,87.14435,86.15694
55.0,53.007302549977766,54.52394,55.70095,90.0,85.90559888539286,89.50677,88.74124
56.0,54.69132204669455,55.99447,56.913116,91.0,87.6769046892156,91.14604,90.506226
56.0,55.7044893941057,56.508396,57.041466,91.0,88.2367894760457,91.67502,91.05067
57.0,56.05308700682194,55.979836,56.542603,92.0,87.76892153852184,91.25688,90.62839
58.0,56.554183880649354,57.43396,57.907703,93.0,88.32313627536854,92.589836,92.12853
59.0,57.33868483962397,58.341064,58.764412,94.0,89.58027470900993,93.52199,92.99301
58.0,57.86802997249195,59.143208,59.636192,93.0,90.25046550691768,94.46375,93.906166
57.0,57.56279670223879,57.498177,58.114902,92.0,89.64183903922572,92.910835,92.23038
55.0,56.503543400305965,56.411076,57.20178,90.0,88.78061042118256,91.84007,91.19588
53.0,54.741768218157034,53.82966,54.607693,88.00000000000001,87.17402313456718,89.30423,88.68446
51.99999999999999,53.12232681504061,51.733185,52.24939,87.0,85.63871161521021,87.36254,86.74676
50.0,52.19678259118976,51.128586,51.67064,85.0,84.82482536880099,86.85457,86.1711
50.0,50.96711703972913,48.654236,49.043488,85.0,83.41862268823338,84.17793,83.63828
49.0,50.57444183468604,49.61314,50.261414,84.0,83.43490514880259,85.51118,84.68004
47.0,50.08149839520038,48.24695,48.796017,82.0,82.91575056083929,83.67308,83.036385
49.0,48.95700811269649,45.65291,46.007286,84.0,81.29284572376723,81.37886,80.72033
53.0,49.90350743899393,49.65264,50.559242,88.00000000000001,82.6469531805231,85.56506,84.59805
55.0,52.27480970145968,54.78946,56.00362,90.0,85.99815442942968,90.16201,89.27755
56.0,54.15054988873307,56.04538,57.003876,91.0,87.82503497474693,91.154686,90.39093
54.0,55.41235459760027,56.52059,57.1108,90.0,88.29529377976982,91.73905,91.098305
54.0,54.70819038640472,53.00391,53.65359,89.0,86.81499859831327,89.83961,89.13658
53.0,54.662039203561605,53.85374,54.422535,88.00000000000001,85.8904283586119,88.888405,88.23997
51.0,54.32499156838926,52.345776,52.805714,86.0,85.34773195112604,87.81228,87.15248
50.0,53.16845495871561,49.792713,50.03573,85.0,83.70081429284369,85.22185,84.68657
48.0,52.275768046052896,49.128593,49.577103,83.0,82.68619941378638,84.8839,84.21021
47.0,50.739725844741,46.646378,46.9883,82.0,81.30390316444863,82.15953,81.634476
45.0,49.45937298414374,46.025146,46.53417,80.0,80.72022166534008,81.8995,81.21172
45.0,48.36209715745647,43.57155,43.9661,80.0,79.51851679487051,79.17815,78.62892
44.00000000000001,47.92531384576314,44.521328,45.165943,79.0,79.6080444822827,80.35557,79.67711
42.0,47.55717899709653,43.21599,43.75406,78.0,79.0458594899183,78.75775,78.04023
42.0,46.59255514376435,40.576645,40.927895,77.0,78.4345906179787,77.825294,77.19491
41.0,46.17043695311055,41.46115,42.112297,76.0,77.60704229546036,76.78687,76.13851
41.0,45.675435424830134,40.199448,40.715137,76.0,76.99439424120875,75.77445,75.15872
43.0,45.365592272200715,40.63052,41.24239,78.0,77.05265499003465,76.36003,75.61439
48.0,46.037938576918705,43.907413,44.76403,83.0,78.72224398279143,79.54527,78.493385
51.99999999999999,48.34358955324293,50.778324,51.84805,87.0,82.51286363934359,86.25293,84.83709
54.0,51.30756453297032,54.309692,55.381893,90.0,85.89610988301682,89.2584,88.28207
57.0,53.565945436556355,55.282745,56.298782,92.0,88.00345851019257,91.57398,90.96266
58.0,55.546128133858716,58.00998,58.56132,93.0,89.043344665514,92.93311,92.38665
59.0,56.69129105504949,58.284668,58.822845,94.0,89.4810041448422,93.52748,93.041016
59.0,57.371226705472935,59.177414,59.67838,94.0,90.00461924109409,94.45524,93.94364
57.0,57.70714181089496,58.964893,59.46911,92.0,89.97366398268066,94.23349,93.62173
56.0,57.070505189646944,56.191612,56.79302,92.0,88.41555916478971,91.554245,90.72173
56.0,56.42240416203955,55.422974,56.186413,91.0,88.34086910978355,92.37783,91.73074
55.0,56.044568521566354,55.797047,56.48039,90.0,87.94343488283603,90.705666,90.05721
56.0,54.8964070090216,54.25261,55.01225,91.0,87.47269844469535,89.87614,89.20869
55.0,55.13442375440425,56.2443,57.007473,90.0,88.35164315483578,91.792015,91.0951
56.0,54.05456860198381,54.27072,54.951004,91.0,87.71606689047795,89.61869,89.03271
55.0,54.313606715399374,56.283943,57.040802,90.0,88.41583121529855,91.871574,91.18753
55.0,53.88051584478179,54.309402,54.943985,90.0,87.69793249188298,89.639626,89.01178
54.0,53.82527620624457,54.797554,55.583267,89.0,87.33747970669769,90.40442,89.72268
51.99999999999999,53.532971838833014,53.271427,53.93295,87.0,86.56897929260631,88.7012,88.07158
50.0,52.519001917736844,50.745403,51.077423,85.0,84.89285304897845,86.2986,85.72719
49.0,51.055626607224575,48.624447,48.93629,84.0,82.95726783025403,84.342255,83.72631
47.0,50.57849967165367,48.096256,48.55455,82.0,82.30523409524814,83.83133,83.172874
46.0,49.27194261294488,45.630016,45.985367,81.0,80.82322429234792,81.21941,80.637314
45.0,48.76891509443003,45.006172,45.527187,80.0,80.28393934776265,80.86943,80.20539
44.00000000000001,48.0433942802442,44.0932,44.633804,79.0,79.56393086703716,79.7216,79.09849
43.0,47.525677481561225,43.10582,43.62046,78.0,78.96814629058274,78.778496,78.15144
43.0,46.94373667735031,42.09046,42.608562,78.0,78.3787524388183,77.79474,77.14104
42.0,46.7248936120915,42.627796,43.268898,77.0,78.41828318116261,78.36473,77.61346
41.0,46.25518364527094,41.227966,41.729473,76.0,77.7632773271155,76.81923,76.09344
40.0,45.72817998107427,40.079773,40.570724,75.0,77.13921392316166,75.81442,75.194115
40.0,45.084623665662896,39.04788,39.55101,75.0,76.38926274035603,74.77437,74.151115
39.0,44.78814956296653,39.590366,40.2189,74.0,76.43308633690962,75.343994,74.62362
39.0,44.276324807538714,38.205753,38.697952,74.0,75.90914488307325,73.85301,73.10507
38.0,44.00987904357945,38.617546,39.209785,74.0,75.88847452742674,74.404686,73.662834
38.0,43.52611451676908,37.20584,37.683044,73.0,75.88554375838382,74.4377,73.56418
38.0,43.254156580981885,37.596287,38.188534,73.0,75.34656250494399,72.89876,72.15775
37.0,43.08864027842712,37.7576,38.35911,71.99999999999999,75.29794457241005,73.38911,72.66831
37.0,42.696930928060304,36.20747,36.667904,71.99999999999999,74.69684751370103,71.86266,71.02253
36.0,42.45018662727604,36.58354,37.172348,71.99999999999999,74.56068600611565,72.3817,71.53212
36.0,41.98867974149395,35.162518,35.65354,71.0,74.60636444171298,72.44591,71.54516
36.0,41.660578386922175,35.552673,36.155975,71.0,73.94455061991854,70.9206,70.06933
35.0,41.49997868601517,35.726147,36.33818,70.0,73.76913739016753,71.40128,70.51494
35.0,41.04577898071741,34.173916,34.642845,70.0,73.15002962072847,69.897964,68.959854
35.0,40.75569966050117,34.539383,35.138832,70.0,72.96579711727243,70.402916,69.554016
65.0,40.575975078775116,34.70717,35.32112,70.0,72.96453788548644,70.48307,69.618286
65.0,51.19245042569642,59.803757,64.534584,70.0,72.94249495365341,70.5225,69.75088
65.0,54.748372171438504,66.104935,65.69365,69.0,72.94636135101595,70.51945,69.73855
49.0,55.33442567597621,66.34004,64.84727,69.0,72.3869738481482,68.94399,68.113
66.0,53.38407016721129,42.52654,42.161285,70.0,72.20546781308599,69.39159,68.54436
68.0,54.58150063340148,62.101116,64.71238,71.99999999999999,72.83330963677302,71.03611,70.21286
55.0,55.64045605505735,67.341385,66.3184,74.0,74.29715895219304,73.72907,73.123695
72.0,54.526452256012526,50.660454,51.22312,76.0,76.07378702226862,75.79704,74.94937
73.0,57.290804150740385,66.85305,66.950035,77.0,77.95295004974959,77.72767,76.65892
73.0,60.936975103048766,70.657974,68.827156,77.0,79.20442597520167,78.06952,77.076454
73.0,60.283490016043295,70.941376,69.40392,77.0,79.63082426233856,77.38438,76.65038
73.0,61.13266685507767,70.87493,69.59531,77.0,79.64989290361262,77.24059,76.65248
72.0,58.97805176013172,70.96306,69.66069,77.0,79.46538707870009,77.19916,76.61538
72.0,61.27887689892585,70.416,69.34168,76.0,79.15507153119972,77.233894,76.61355
72.0,62.03791057593566,70.7077,69.19405,76.0,78.17272183523377,75.72555,75.146965
56.0,60.39405383338384,70.74106,69.13455,75.0,77.72744755708189,76.25845,75.6633
72.0,55.16912435139568,47.219524,50.28722,76.0,76.90986277802817,74.75116,74.106224
58.0,59.45462216843808,67.6886,67.79949,78.0,77.48090378003953,76.88198,76.13649
75.0,54.66234696704073,53.73756,54.737606,79.0,79.01890075076955,79.52678,78.434204
77.0,60.91382492393085,71.01295,68.72092,81.0,80.03840532748536,80.02008,79.00147
64.0,61.276008479975204,74.4772,70.92224,84.0,81.5290684230761,82.495026,81.545135
82.0,54.56428895057111,59.60518,61.35501,87.0,83.82995356429763,85.82718,84.92164
86.0,59.42834241663965,75.22286,72.15661,91.0,86.08122500672025,88.635315,87.91912
87.0,61.084731903583716,79.231834,75.35019,92.0,88.8150248020608,92.49031,92.22249
86.0,58.26801266234091,81.3269,77.0193,90.0,89.28870498157883,92.65302,92.04192
86.0,58.10543424936183,82.03685,77.36392,90.0,87.47584991258528,89.64538,88.738686
84.0,55.23338601079912,82.503494,77.489265,88.00000000000001,86.90740213132682,90.420746,89.76658
86.0,55.15997073067878,81.091,76.83113,90.0,85.33677200950864,87.23116,86.58427
72.0,54.4294978170774,83.308365,77.24021,92.0,86.78894574356747,91.37823,90.70053
89.0,53.16848186217274,64.498474,67.86633,93.0,88.76444078007788,92.922745,92.33996
74.0,53.99720164030735,84.415085,76.82413,94.0,89.78435793773984,93.63617,92.97588
75.0,52.57361449596872,67.54878,70.05349,95.0,90.5660214118834,94.485016,93.92851
76.0,52.6698348938288,76.57284,72.1531,96.0,91.25054323484402,95.375465,94.83956
78.0,53.11751949529668,74.7002,71.78907,97.0,91.86942728408944,96.29756,95.76327
92.0,54.11942884895904,76.67866,72.30394,96.0,93.0599915294346,97.22053,96.68595
92.0,54.57422019917116,84.35336,77.05502,96.0,92.27457005853101,95.808525,95.154755
76.0,53.96991359480976,85.988075,79.42447,96.0,92.31639934548397,96.09397,95.475235
92.0,52.10369292799594,70.715385,71.122215,97.0,92.4988966323449,96.086235,95.425674
93.0,53.49512031170473,86.67946,78.72913,97.0,93.44375249539245,97.26022,96.67356
76.0,52.27025360058477,88.565506,80.518036,96.0,93.67145339993,96.981346,96.35787
75.0,52.60132383203056,68.72388,70.767654,95.0,92.89857415079177,95.81802,95.16044
90.0,52.371773273323335,76.9762,72.854614,94.0,91.89255370093935,94.915825,94.22497
