Parametro,Timestamp,Value,NmeComp
AccelerationY,2024-04-15 10:47:52,0.2,MainPumpP2
Temperature,2024-04-15 10:50:52,52.3,MainPumpP2
AccelerationZ,2024-04-15 10:50:52,0.3,MainPumpP2
AccelerationY,2024-04-15 10:50:52,0.2,MainPumpP2
AccelerationX,2024-04-15 10:50:52,0.3,MainPumpP2
AccelerationX,2024-04-15 10:53:52,0.9,MainPumpP2
Temperature,2024-04-15 10:53:52,51.5,MainPumpP2
AccelerationY,2024-04-15 10:53:52,0.6,MainPumpP2
AccelerationZ,2024-04-15 10:53:52,0.8,MainPumpP2
AccelerationZ,2024-04-15 10:56:52,1.2,MainPumpP2
AccelerationX,2024-04-15 10:56:52,1.1,MainPumpP2
Temperature,2024-04-15 10:56:52,52.5,MainPumpP2
AccelerationY,2024-04-15 10:56:52,1.1,MainPumpP2
AccelerationY,2024-04-15 10:59:52,0.8,MainPumpP2
AccelerationX,2024-04-15 10:59:52,1.0,MainPumpP2
AccelerationZ,2024-04-15 10:59:52,1.2,MainPumpP2
Temperature,2024-04-15 10:59:52,55.6,MainPumpP2
Temperature,2024-04-15 11:02:52,58.1,MainPumpP2
AccelerationY,2024-04-15 11:02:52,0.9,MainPumpP2
AccelerationX,2024-04-15 11:02:52,1.1,MainPumpP2
AccelerationZ,2024-04-15 11:02:52,1.1,MainPumpP2
AccelerationY,2024-04-15 11:05:52,0.9,MainPumpP2
AccelerationX,2024-04-15 11:05:52,0.9,MainPumpP2
Temperature,2024-04-15 11:05:52,60.6,MainPumpP2
AccelerationZ,2024-04-15 11:05:52,1.2,MainPumpP2
AccelerationY,2024-04-15 11:08:52,0.8,MainPumpP2
AccelerationX,2024-04-15 11:08:52,0.9,MainPumpP2
AccelerationZ,2024-04-15 11:08:52,1.0,MainPumpP2
Temperature,2024-04-15 11:08:52,61.8,MainPumpP2
AccelerationZ,2024-04-15 11:11:52,1.4,MainPumpP2
AccelerationX,2024-04-15 11:11:52,1.5,MainPumpP2
AccelerationY,2024-04-15 11:11:52,0.9,MainPumpP2
Temperature,2024-04-15 11:11:52,62.0,MainPumpP2
AccelerationY,2024-04-15 11:14:52,0.8,MainPumpP2
Temperature,2024-04-15 11:14:52,62.0,MainPumpP2
AccelerationZ,2024-04-15 11:14:52,1.0,MainPumpP2
AccelerationX,2024-04-15 11:14:52,1.0,MainPumpP2
AccelerationX,2024-04-15 11:17:52,0.4,MainPumpP2
AccelerationY,2024-04-15 11:17:52,0.2,MainPumpP2
Temperature,2024-04-15 11:17:52,62.7,MainPumpP2
AccelerationZ,2024-04-15 11:17:52,0.2,MainPumpP2
AccelerationZ,2024-04-15 11:20:52,1.3,MainPumpP2
Temperature,2024-04-15 11:20:52,63.7,MainPumpP2
AccelerationX,2024-04-15 11:20:52,1.6,MainPumpP2
AccelerationY,2024-04-15 11:20:52,0.9,MainPumpP2
Temperature,2024-04-15 11:23:52,62.1,MainPumpP2
AccelerationZ,2024-04-15 11:23:52,0.9,MainPumpP2
AccelerationY,2024-04-15 11:23:52,0.8,MainPumpP2
AccelerationX,2024-04-15 11:23:52,0.9,MainPumpP2
Temperature,2024-04-15 11:26:52,62.4,MainPumpP2
AccelerationZ,2024-04-15 11:26:52,0.9,MainPumpP2
AccelerationY,2024-04-15 11:26:52,0.7,MainPumpP2
AccelerationX,2024-04-15 11:26:52,1.1,MainPumpP2
AccelerationZ,2024-04-15 11:29:52,1.1,MainPumpP2
Temperature,2024-04-15 11:29:52,62.6,MainPumpP2
AccelerationY,2024-04-15 11:29:52,0.7,MainPumpP2
AccelerationX,2024-04-15 11:29:52,1.0,MainPumpP2
AccelerationY,2024-04-15 11:32:52,0.3,MainPumpP2
AccelerationX,2024-04-15 11:32:52,0.4,MainPumpP2
AccelerationZ,2024-04-15 11:32:52,0.3,MainPumpP2
Temperature,2024-04-15 11:32:52,64.5,MainPumpP2
AccelerationZ,2024-04-15 11:35:52,1.1,MainPumpP2
AccelerationX,2024-04-15 11:35:52,0.9,MainPumpP2
AccelerationY,2024-04-15 11:35:52,0.8,MainPumpP2
Temperature,2024-04-15 11:35:52,63.7,MainPumpP2
AccelerationZ,2024-04-15 11:38:52,1.5,MainPumpP2
AccelerationY,2024-04-15 11:38:52,1.2,MainPumpP2
Temperature,2024-04-15 11:38:52,62.7,MainPumpP2
AccelerationX,2024-04-15 11:38:52,1.1,MainPumpP2
Temperature,2024-04-15 11:41:52,63.3,MainPumpP2
AccelerationZ,2024-04-15 11:41:52,0.9,MainPumpP2
AccelerationY,2024-04-15 11:41:52,0.8,MainPumpP2
AccelerationX,2024-04-15 11:41:52,1.2,MainPumpP2
AccelerationZ,2024-04-15 11:44:52,1.1,MainPumpP2
AccelerationX,2024-04-15 11:44:52,1.3,MainPumpP2
Temperature,2024-04-15 11:44:52,64.0,MainPumpP2
AccelerationY,2024-04-15 11:44:52,0.9,MainPumpP2
AccelerationY,2024-04-15 11:47:52,0.8,MainPumpP2
Temperature,2024-04-15 11:47:52,63.7,MainPumpP2
AccelerationX,2024-04-15 11:47:52,0.9,MainPumpP2
AccelerationZ,2024-04-15 11:47:52,1.2,MainPumpP2
AccelerationZ,2024-04-15 11:50:52,0.8,MainPumpP2
AccelerationX,2024-04-15 11:50:52,1.1,MainPumpP2
Temperature,2024-04-15 11:50:52,64.0,MainPumpP2
AccelerationY,2024-04-15 11:50:52,0.8,MainPumpP2
AccelerationX,2024-04-15 11:53:52,0.4,MainPumpP2
Temperature,2024-04-15 11:53:52,64.3,MainPumpP2
AccelerationY,2024-04-15 11:53:52,0.2,MainPumpP2
AccelerationZ,2024-04-15 11:53:52,0.2,MainPumpP2
AccelerationY,2024-04-15 11:56:52,0.2,MainPumpP2
AccelerationZ,2024-04-15 11:56:52,0.2,MainPumpP2
AccelerationX,2024-04-15 11:56:52,0.4,MainPumpP2
Temperature,2024-04-15 11:56:52,64.6,MainPumpP2
AccelerationZ,2024-04-15 11:59:52,0.2,MainPumpP2
Temperature,2024-04-15 11:59:52,63.3,MainPumpP2
AccelerationX,2024-04-15 11:59:52,0.3,MainPumpP2
AccelerationY,2024-04-15 11:59:52,0.2,MainPumpP2
Temperature,2024-04-15 12:02:52,61.9,MainPumpP2
AccelerationY,2024-04-15 12:02:52,0.6,MainPumpP2
AccelerationZ,2024-04-15 12:02:52,1.1,MainPumpP2
AccelerationX,2024-04-15 12:02:52,0.9,MainPumpP2
Temperature,2024-04-15 12:05:52,62.4,MainPumpP2
AccelerationY,2024-04-15 12:05:52,0.2,MainPumpP2
AccelerationX,2024-04-15 12:05:52,0.4,MainPumpP2
AccelerationZ,2024-04-15 12:05:52,0.3,MainPumpP2
Temperature,2024-04-15 12:08:52,62.9,MainPumpP2
AccelerationZ,2024-04-15 12:08:52,0.9,MainPumpP2
AccelerationY,2024-04-15 12:08:52,0.6,MainPumpP2
AccelerationX,2024-04-15 12:08:52,0.8,MainPumpP2
AccelerationZ,2024-04-15 12:11:52,0.9,MainPumpP2
AccelerationY,2024-04-15 12:11:52,0.7,MainPumpP2
AccelerationX,2024-04-15 12:11:52,1.0,MainPumpP2
Temperature,2024-04-15 12:11:52,61.1,MainPumpP2
AccelerationY,2024-04-15 12:14:52,0.7,MainPumpP2
AccelerationX,2024-04-15 12:14:52,0.8,MainPumpP2
Temperature,2024-04-15 12:14:52,62.0,MainPumpP2
AccelerationZ,2024-04-15 12:14:52,0.9,MainPumpP2
AccelerationY,2024-04-15 12:17:52,1.0,MainPumpP2
Temperature,2024-04-15 12:17:52,62.4,MainPumpP2
AccelerationX,2024-04-15 12:17:52,1.4,MainPumpP2
AccelerationZ,2024-04-15 12:17:52,1.6,MainPumpP2
AccelerationZ,2024-04-15 12:20:52,1.2,MainPumpP2
Temperature,2024-04-15 12:20:52,62.9,MainPumpP2
AccelerationY,2024-04-15 12:20:52,0.7,MainPumpP2
AccelerationX,2024-04-15 12:20:52,1.0,MainPumpP2
Temperature,2024-04-15 12:23:52,63.0,MainPumpP2
AccelerationZ,2024-04-15 12:23:52,0.9,MainPumpP2
AccelerationX,2024-04-15 12:23:52,0.9,MainPumpP2
AccelerationY,2024-04-15 12:23:52,0.9,MainPumpP2
Temperature,2024-04-15 12:26:52,64.5,MainPumpP2
AccelerationX,2024-04-15 12:26:52,0.4,MainPumpP2
AccelerationY,2024-04-15 12:26:52,0.3,MainPumpP2
AccelerationZ,2024-04-15 12:26:52,0.2,MainPumpP2
AccelerationX,2024-04-15 12:29:52,0.9,MainPumpP2
AccelerationY,2024-04-15 12:29:52,0.7,MainPumpP2
Temperature,2024-04-15 12:29:52,62.5,MainPumpP2
AccelerationZ,2024-04-15 12:29:52,0.9,MainPumpP2
Temperature,2024-04-15 12:32:52,63.1,MainPumpP2
AccelerationX,2024-04-15 12:32:52,1.1,MainPumpP2
AccelerationZ,2024-04-15 12:32:52,1.3,MainPumpP2
AccelerationY,2024-04-15 12:32:52,0.8,MainPumpP2
AccelerationY,2024-04-15 12:35:52,0.4,MainPumpP2
Temperature,2024-04-15 12:35:52,63.6,MainPumpP2
AccelerationZ,2024-04-15 12:35:52,0.4,MainPumpP2
AccelerationX,2024-04-15 12:35:52,0.4,MainPumpP2
Temperature,2024-04-15 12:38:52,65.0,MainPumpP2
AccelerationY,2024-04-15 12:38:52,0.2,MainPumpP2
AccelerationX,2024-04-15 12:38:52,0.3,MainPumpP2
AccelerationZ,2024-04-15 12:38:52,0.2,MainPumpP2
AccelerationY,2024-04-15 12:41:52,0.6,MainPumpP2
AccelerationZ,2024-04-15 12:41:52,0.9,MainPumpP2
AccelerationX,2024-04-15 12:41:52,0.8,MainPumpP2
Temperature,2024-04-15 12:41:52,64.0,MainPumpP2
AccelerationY,2024-04-15 12:44:52,0.8,MainPumpP2
AccelerationZ,2024-04-15 12:44:52,1.1,MainPumpP2
Temperature,2024-04-15 12:44:52,62.6,MainPumpP2
AccelerationX,2024-04-15 12:44:52,1.0,MainPumpP2
AccelerationX,2024-04-15 12:47:52,1.0,MainPumpP2
AccelerationZ,2024-04-15 12:47:52,1.0,MainPumpP2
Temperature,2024-04-15 12:47:52,62.9,MainPumpP2
AccelerationY,2024-04-15 12:47:52,0.8,MainPumpP2
AccelerationX,2024-04-15 12:50:52,0.3,MainPumpP2
AccelerationY,2024-04-15 12:50:52,0.2,MainPumpP2
Temperature,2024-04-15 12:50:52,62.6,MainPumpP2
AccelerationZ,2024-04-15 12:50:52,0.2,MainPumpP2
AccelerationZ,2024-04-15 12:53:52,0.8,MainPumpP2
AccelerationY,2024-04-15 12:53:52,0.6,MainPumpP2
AccelerationX,2024-04-15 12:53:52,0.9,MainPumpP2
Temperature,2024-04-15 12:53:52,63.0,MainPumpP2
AccelerationZ,2024-04-15 12:56:52,1.3,MainPumpP2
AccelerationY,2024-04-15 12:56:52,1.0,MainPumpP2
Temperature,2024-04-15 12:56:52,63.3,MainPumpP2
AccelerationX,2024-04-15 12:56:52,1.0,MainPumpP2
AccelerationY,2024-04-15 12:59:52,1.2,MainPumpP2
AccelerationX,2024-04-15 12:59:52,1.0,MainPumpP2
AccelerationZ,2024-04-15 12:59:52,1.4,MainPumpP2
Temperature,2024-04-15 12:59:52,64.0,MainPumpP2
AccelerationZ,2024-04-15 13:02:52,1.1,MainPumpP2
AccelerationY,2024-04-15 13:02:52,1.0,MainPumpP2
AccelerationX,2024-04-15 13:02:52,1.0,MainPumpP2
Temperature,2024-04-15 13:02:52,63.6,MainPumpP2
AccelerationX,2024-04-15 13:05:52,0.9,MainPumpP2
AccelerationY,2024-04-15 13:05:52,0.9,MainPumpP2
Temperature,2024-04-15 13:05:52,64.7,MainPumpP2
AccelerationZ,2024-04-15 13:05:52,0.9,MainPumpP2
AccelerationX,2024-04-15 13:08:52,1.2,MainPumpP2
AccelerationZ,2024-04-15 13:08:52,1.1,MainPumpP2
AccelerationY,2024-04-15 13:08:52,0.8,MainPumpP2
Temperature,2024-04-15 13:08:52,65.2,MainPumpP2
AccelerationZ,2024-04-15 13:11:52,1.1,MainPumpP2
AccelerationY,2024-04-15 13:11:52,0.8,MainPumpP2
AccelerationX,2024-04-15 13:11:52,0.9,MainPumpP2
Temperature,2024-04-15 13:11:52,65.2,MainPumpP2
AccelerationX,2024-04-15 13:14:52,1.0,MainPumpP2
AccelerationY,2024-04-15 13:14:52,1.0,MainPumpP2
AccelerationZ,2024-04-15 13:14:52,1.2,MainPumpP2
Temperature,2024-04-15 13:14:52,65.4,MainPumpP2
Temperature,2024-04-15 13:17:52,65.5,MainPumpP2
AccelerationZ,2024-04-15 13:17:52,0.8,MainPumpP2
AccelerationY,2024-04-15 13:17:52,0.8,MainPumpP2
AccelerationX,2024-04-15 13:17:52,1.1,MainPumpP2
AccelerationX,2024-04-15 13:20:52,1.0,MainPumpP2
AccelerationY,2024-04-15 13:20:52,0.8,MainPumpP2
AccelerationZ,2024-04-15 13:20:52,1.1,MainPumpP2
Temperature,2024-04-15 13:20:52,65.5,MainPumpP2
AccelerationY,2024-04-15 13:23:52,0.8,MainPumpP2
AccelerationX,2024-04-15 13:23:52,0.9,MainPumpP2
AccelerationZ,2024-04-15 13:23:52,1.0,MainPumpP2
Temperature,2024-04-15 13:23:52,65.3,MainPumpP2
Temperature,2024-04-15 13:26:52,64.9,MainPumpP2
AccelerationX,2024-04-15 13:26:52,1.0,MainPumpP2
AccelerationY,2024-04-15 13:26:52,0.8,MainPumpP2
AccelerationZ,2024-04-15 13:26:52,1.0,MainPumpP2
AccelerationZ,2024-04-15 13:29:52,1.0,MainPumpP2
Temperature,2024-04-15 13:29:52,65.4,MainPumpP2
AccelerationX,2024-04-15 13:29:52,0.9,MainPumpP2
AccelerationY,2024-04-15 13:29:52,0.8,MainPumpP2
Temperature,2024-04-15 13:32:52,65.1,MainPumpP2
AccelerationX,2024-04-15 13:32:52,0.8,MainPumpP2
AccelerationY,2024-04-15 13:32:52,0.6,MainPumpP2
AccelerationZ,2024-04-15 13:32:52,0.7,MainPumpP2
Temperature,2024-04-15 13:35:52,65.6,MainPumpP2
AccelerationY,2024-04-15 13:35:52,0.9,MainPumpP2
AccelerationZ,2024-04-15 13:35:52,1.2,MainPumpP2
AccelerationX,2024-04-15 13:35:52,1.1,MainPumpP2
Temperature,2024-04-15 13:38:52,65.1,MainPumpP2
AccelerationZ,2024-04-15 13:38:52,1.3,MainPumpP2
AccelerationX,2024-04-15 13:38:52,1.0,MainPumpP2
AccelerationY,2024-04-15 13:38:52,1.1,MainPumpP2
AccelerationX,2024-04-15 13:41:52,0.4,MainPumpP2
AccelerationY,2024-04-15 13:41:52,0.2,MainPumpP2
AccelerationZ,2024-04-15 13:41:52,0.3,MainPumpP2
Temperature,2024-04-15 13:41:52,67.1,MainPumpP2
AccelerationY,2024-04-15 13:44:52,0.2,MainPumpP2
AccelerationX,2024-04-15 13:44:52,0.3,MainPumpP2
Temperature,2024-04-15 13:44:52,67.5,MainPumpP2
AccelerationZ,2024-04-15 13:44:52,0.2,MainPumpP2
AccelerationZ,2024-04-15 13:47:52,0.2,MainPumpP2
AccelerationY,2024-04-15 13:47:52,0.2,MainPumpP2
Temperature,2024-04-15 13:47:52,66.3,MainPumpP2
AccelerationX,2024-04-15 13:47:52,0.3,MainPumpP2
Temperature,2024-04-15 13:50:52,63.4,MainPumpP2
AccelerationZ,2024-04-15 13:50:52,0.2,MainPumpP2
AccelerationX,2024-04-15 13:50:52,0.3,MainPumpP2
AccelerationY,2024-04-15 13:50:52,0.2,MainPumpP2
AccelerationY,2024-04-15 13:53:52,0.3,MainPumpP2
Temperature,2024-04-15 13:53:52,62.6,MainPumpP2
AccelerationZ,2024-04-15 13:53:52,0.2,MainPumpP2
AccelerationX,2024-04-15 13:53:52,0.3,MainPumpP2
AccelerationX,2024-04-15 13:56:52,0.3,MainPumpP2
AccelerationZ,2024-04-15 13:56:52,0.2,MainPumpP2
Temperature,2024-04-15 13:56:52,61.4,MainPumpP2
AccelerationY,2024-04-15 13:56:52,0.3,MainPumpP2
AccelerationY,2024-04-15 13:59:52,0.2,MainPumpP2
Temperature,2024-04-15 13:59:52,60.2,MainPumpP2
AccelerationZ,2024-04-15 13:59:52,0.2,MainPumpP2
AccelerationX,2024-04-15 13:59:52,0.2,MainPumpP2
AccelerationX,2024-04-15 14:02:52,0.2,MainPumpP2
AccelerationY,2024-04-15 14:02:52,0.3,MainPumpP2
Temperature,2024-04-15 14:02:52,58.7,MainPumpP2
AccelerationZ,2024-04-15 14:02:52,0.2,MainPumpP2
AccelerationY,2024-04-15 14:05:52,0.2,MainPumpP2
AccelerationZ,2024-04-15 14:05:52,0.2,MainPumpP2
Temperature,2024-04-15 14:05:52,57.8,MainPumpP2
AccelerationX,2024-04-15 14:05:52,0.3,MainPumpP2
AccelerationZ,2024-04-15 14:08:52,0.2,MainPumpP2
AccelerationX,2024-04-15 14:08:52,0.4,MainPumpP2
AccelerationY,2024-04-15 14:08:52,0.2,MainPumpP2
Temperature,2024-04-15 14:08:52,57.2,MainPumpP2
Temperature,2024-04-15 14:11:52,56.9,MainPumpP2
Temperature,2024-04-15 14:14:52,56.7,MainPumpP2
Temperature,2024-04-15 14:17:52,55.4,MainPumpP2
AccelerationY,2024-04-15 14:20:52,0.2,MainPumpP2
Temperature,2024-04-15 14:20:52,54.5,MainPumpP2
AccelerationZ,2024-04-15 14:20:52,0.2,MainPumpP2
AccelerationX,2024-04-15 14:20:52,0.4,MainPumpP2
AccelerationX,2024-04-15 14:23:52,0.4,MainPumpP2
AccelerationZ,2024-04-15 14:23:52,0.2,MainPumpP2
Temperature,2024-04-15 14:23:52,53.7,MainPumpP2
AccelerationY,2024-04-15 14:23:52,0.2,MainPumpP2
AccelerationY,2024-04-15 14:26:52,0.2,MainPumpP2
AccelerationZ,2024-04-15 14:26:52,0.2,MainPumpP2
Temperature,2024-04-15 14:26:52,53.0,MainPumpP2
AccelerationX,2024-04-15 14:26:52,0.4,MainPumpP2
AccelerationY,2024-04-15 14:29:52,0.8,MainPumpP2
AccelerationZ,2024-04-15 14:29:52,0.9,MainPumpP2
Temperature,2024-04-15 14:29:52,53.0,MainPumpP2
AccelerationX,2024-04-15 14:29:52,1.2,MainPumpP2
AccelerationZ,2024-04-15 14:32:52,0.9,MainPumpP2
Temperature,2024-04-15 14:32:52,56.7,MainPumpP2
AccelerationY,2024-04-15 14:32:52,0.7,MainPumpP2
AccelerationX,2024-04-15 14:32:52,0.8,MainPumpP2
AccelerationZ,2024-04-15 14:35:52,0.9,MainPumpP2
AccelerationX,2024-04-15 14:35:52,1.1,MainPumpP2
AccelerationY,2024-04-15 14:35:52,1.0,MainPumpP2
Temperature,2024-04-15 14:35:52,60.5,MainPumpP2
Temperature,2024-04-15 14:38:52,63.1,MainPumpP2
AccelerationY,2024-04-15 14:38:52,0.9,MainPumpP2
AccelerationX,2024-04-15 14:38:52,0.9,MainPumpP2
AccelerationZ,2024-04-15 14:38:52,0.9,MainPumpP2
AccelerationY,2024-04-15 14:41:52,0.3,MainPumpP2
Temperature,2024-04-15 14:41:52,65.1,MainPumpP2
AccelerationX,2024-04-15 14:41:52,0.3,MainPumpP2
AccelerationZ,2024-04-15 14:41:52,0.2,MainPumpP2
Temperature,2024-04-15 14:44:52,67.6,MainPumpP2
AccelerationY,2024-04-15 14:44:52,0.2,MainPumpP2
AccelerationZ,2024-04-15 14:44:52,0.2,MainPumpP2
AccelerationX,2024-04-15 14:44:52,0.4,MainPumpP2
AccelerationX,2024-04-15 14:47:52,0.9,MainPumpP2
Temperature,2024-04-15 14:47:52,65.3,MainPumpP2
AccelerationZ,2024-04-15 14:47:52,1.3,MainPumpP2
AccelerationY,2024-04-15 14:47:52,1.2,MainPumpP2
AccelerationX,2024-04-15 14:50:52,0.9,MainPumpP2
AccelerationZ,2024-04-15 14:50:52,1.1,MainPumpP2
Temperature,2024-04-15 14:50:52,63.7,MainPumpP2
AccelerationY,2024-04-15 14:50:52,0.6,MainPumpP2
AccelerationX,2024-04-15 14:53:52,0.9,MainPumpP2
AccelerationY,2024-04-15 14:53:52,0.9,MainPumpP2
AccelerationZ,2024-04-15 14:53:52,1.1,MainPumpP2
Temperature,2024-04-15 14:53:52,64.2,MainPumpP2
AccelerationY,2024-04-15 14:56:52,0.9,MainPumpP2
Temperature,2024-04-15 14:56:52,65.5,MainPumpP2
AccelerationZ,2024-04-15 14:56:52,1.0,MainPumpP2
AccelerationX,2024-04-15 14:56:52,1.0,MainPumpP2
Temperature,2024-04-15 14:59:52,65.9,MainPumpP2
AccelerationZ,2024-04-15 14:59:52,0.8,MainPumpP2
AccelerationY,2024-04-15 14:59:52,0.6,MainPumpP2
AccelerationX,2024-04-15 14:59:52,0.8,MainPumpP2
AccelerationX,2024-04-15 15:02:52,0.9,MainPumpP2
AccelerationY,2024-04-15 15:02:52,0.9,MainPumpP2
Temperature,2024-04-15 15:02:52,67.0,MainPumpP2
AccelerationZ,2024-04-15 15:02:52,1.0,MainPumpP2
Temperature,2024-04-15 15:05:52,66.8,MainPumpP2
AccelerationZ,2024-04-15 15:05:52,0.2,MainPumpP2
AccelerationY,2024-04-15 15:05:52,0.2,MainPumpP2
AccelerationX,2024-04-15 15:05:52,0.3,MainPumpP2
AccelerationZ,2024-04-15 15:08:52,0.2,MainPumpP2
Temperature,2024-04-15 15:08:52,67.5,MainPumpP2
AccelerationY,2024-04-15 15:08:52,0.3,MainPumpP2
AccelerationX,2024-04-15 15:08:52,0.4,MainPumpP2
AccelerationZ,2024-04-15 15:11:52,0.2,MainPumpP2
AccelerationX,2024-04-15 15:11:52,0.4,MainPumpP2
AccelerationY,2024-04-15 15:11:52,0.2,MainPumpP2
Temperature,2024-04-15 15:11:52,66.5,MainPumpP2
Temperature,2024-04-15 15:14:52,64.3,MainPumpP2
AccelerationX,2024-04-15 15:14:52,0.3,MainPumpP2
AccelerationZ,2024-04-15 15:14:52,0.2,MainPumpP2
AccelerationY,2024-04-15 15:14:52,0.2,MainPumpP2
AccelerationZ,2024-04-15 15:17:52,1.0,MainPumpP2
AccelerationX,2024-04-15 15:17:52,0.9,MainPumpP2
Temperature,2024-04-15 15:17:52,62.0,MainPumpP2
AccelerationY,2024-04-15 15:17:52,0.8,MainPumpP2
Temperature,2024-04-15 15:20:52,60.6,MainPumpP2
AccelerationZ,2024-04-15 15:20:52,1.3,MainPumpP2
AccelerationX,2024-04-15 15:20:52,1.1,MainPumpP2
AccelerationY,2024-04-15 15:20:52,1.1,MainPumpP2
Temperature,2024-04-15 15:23:52,61.9,MainPumpP2
AccelerationZ,2024-04-15 15:23:52,1.2,MainPumpP2
AccelerationX,2024-04-15 15:23:52,1.1,MainPumpP2
AccelerationY,2024-04-15 15:23:52,1.2,MainPumpP2
AccelerationX,2024-04-15 15:26:52,0.4,MainPumpP2
AccelerationY,2024-04-15 15:26:52,0.2,MainPumpP2
AccelerationZ,2024-04-15 15:26:52,0.2,MainPumpP2
Temperature,2024-04-15 15:26:52,64.1,MainPumpP2
Temperature,2024-04-15 15:29:52,62.8,MainPumpP2
AccelerationX,2024-04-15 15:29:52,0.8,MainPumpP2
AccelerationY,2024-04-15 15:29:52,0.6,MainPumpP2
AccelerationZ,2024-04-15 15:29:52,0.8,MainPumpP2
AccelerationZ,2024-04-15 15:32:52,1.1,MainPumpP2
AccelerationX,2024-04-15 15:32:52,1.0,MainPumpP2
AccelerationY,2024-04-15 15:32:52,0.8,MainPumpP2
Temperature,2024-04-15 15:32:52,62.9,MainPumpP2
Temperature,2024-04-15 15:35:52,63.7,MainPumpP2
AccelerationX,2024-04-15 15:35:52,0.9,MainPumpP2
AccelerationZ,2024-04-15 15:35:52,1.0,MainPumpP2
AccelerationY,2024-04-15 15:35:52,0.8,MainPumpP2
AccelerationX,2024-04-15 15:38:52,0.8,MainPumpP2
AccelerationY,2024-04-15 15:38:52,0.8,MainPumpP2
Temperature,2024-04-15 15:38:52,64.5,MainPumpP2
AccelerationZ,2024-04-15 15:38:52,1.0,MainPumpP2
AccelerationY,2024-04-15 15:41:52,0.7,MainPumpP2
Temperature,2024-04-15 15:41:52,65.5,MainPumpP2
AccelerationX,2024-04-15 15:41:52,1.0,MainPumpP2
AccelerationZ,2024-04-15 15:41:52,1.1,MainPumpP2
AccelerationY,2024-04-15 15:44:52,1.1,MainPumpP2
Temperature,2024-04-15 15:44:52,65.9,MainPumpP2
AccelerationZ,2024-04-15 15:44:52,1.5,MainPumpP2
AccelerationX,2024-04-15 15:44:52,1.3,MainPumpP2
Temperature,2024-04-15 15:47:52,66.3,MainPumpP2
AccelerationX,2024-04-15 15:47:52,1.6,MainPumpP2
AccelerationY,2024-04-15 15:47:52,1.0,MainPumpP2
AccelerationZ,2024-04-15 15:47:52,1.6,MainPumpP2
AccelerationX,2024-04-15 15:50:52,1.1,MainPumpP2
AccelerationZ,2024-04-15 15:50:52,1.3,MainPumpP2
AccelerationY,2024-04-15 15:50:52,1.0,MainPumpP2
Temperature,2024-04-15 15:50:52,67.1,MainPumpP2
AccelerationZ,2024-04-15 15:53:52,0.9,MainPumpP2
AccelerationY,2024-04-15 15:53:52,0.8,MainPumpP2
Temperature,2024-04-15 15:53:52,67.4,MainPumpP2
AccelerationX,2024-04-15 15:53:52,0.9,MainPumpP2
AccelerationX,2024-04-15 15:56:52,1.7,MainPumpP2
AccelerationZ,2024-04-15 15:56:52,1.5,MainPumpP2
AccelerationY,2024-04-15 15:56:52,1.2,MainPumpP2
Temperature,2024-04-15 15:56:52,66.7,MainPumpP2
Temperature,2024-04-15 15:59:52,66.3,MainPumpP2
AccelerationZ,2024-04-15 15:59:52,1.0,MainPumpP2
AccelerationY,2024-04-15 15:59:52,0.7,MainPumpP2
AccelerationX,2024-04-15 15:59:52,1.0,MainPumpP2
Temperature,2024-04-15 16:02:52,65.9,MainPumpP2
AccelerationZ,2024-04-15 16:02:52,1.0,MainPumpP2
AccelerationX,2024-04-15 16:02:52,0.9,MainPumpP2
AccelerationY,2024-04-15 16:02:52,0.8,MainPumpP2
AccelerationX,2024-04-15 16:05:52,1.0,MainPumpP2
AccelerationZ,2024-04-15 16:05:52,1.2,MainPumpP2
Temperature,2024-04-15 16:05:52,66.3,MainPumpP2
AccelerationY,2024-04-15 16:05:52,1.2,MainPumpP2
AccelerationX,2024-04-15 16:08:52,1.6,MainPumpP2
Temperature,2024-04-15 16:08:52,66.8,MainPumpP2
AccelerationZ,2024-04-15 16:08:52,1.6,MainPumpP2
AccelerationY,2024-04-15 16:08:52,1.6,MainPumpP2
Temperature,2024-04-15 16:11:52,66.2,MainPumpP2
AccelerationY,2024-04-15 16:11:52,0.9,MainPumpP2
AccelerationX,2024-04-15 16:11:52,1.0,MainPumpP2
AccelerationZ,2024-04-15 16:11:52,1.1,MainPumpP2
AccelerationZ,2024-04-15 16:14:52,1.0,MainPumpP2
Temperature,2024-04-15 16:14:52,65.5,MainPumpP2
AccelerationX,2024-04-15 16:14:52,1.0,MainPumpP2
AccelerationY,2024-04-15 16:14:52,1.0,MainPumpP2
AccelerationX,2024-04-15 16:17:52,0.9,MainPumpP2
AccelerationZ,2024-04-15 16:17:52,1.2,MainPumpP2
Temperature,2024-04-15 16:17:52,65.5,MainPumpP2
AccelerationY,2024-04-15 16:17:52,0.7,MainPumpP2
AccelerationY,2024-04-15 16:20:52,0.9,MainPumpP2
AccelerationX,2024-04-15 16:20:52,1.0,MainPumpP2
Temperature,2024-04-15 16:20:52,65.5,MainPumpP2
AccelerationZ,2024-04-15 16:20:52,1.2,MainPumpP2
AccelerationY,2024-04-15 16:23:52,0.8,MainPumpP2
AccelerationZ,2024-04-15 16:23:52,0.9,MainPumpP2
AccelerationX,2024-04-15 16:23:52,0.9,MainPumpP2
Temperature,2024-04-15 16:23:52,65.3,MainPumpP2
