Parametro,Value,NmeComp,Unnamed: 0,Autor 1,Ano de publicação,Título,Nome da revista/periódico,Volume,Páginas inicial e final,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Resultado,NumericTimestamp,Moving_Average
Temperature,0.1678321678321677,MainPumpP1,,,,,,,,,,,,,,,19102.89597222222,56.942857142857136
Temperature,0.18706293706293697,MainPumpP1,,,,,,,,,,,,,,,19102.898055555557,56.17142857142857
Temperature,0.22202797202797198,MainPumpP1,,,,,,,,,,,,,,,19102.90013888889,55.6
Temperature,0.2622377622377623,MainPumpP1,,,,,,,,,,,,,,,19102.902222222223,55.42857142857143
Temperature,0.28146853146853124,MainPumpP1,,,,,,,,,,,,,,,19102.904305555556,55.557142857142864
Temperature,0.29895104895104874,MainPumpP1,,,,,,,,,,,,,,,19102.90638888889,55.98571428571428
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19102.90847222222,56.9
Temperature,0.29370629370629353,MainPumpP1,,,,,,,,,,,,,,,19102.910555555554,57.92857142857143
Temperature,0.25174825174825166,MainPumpP1,,,,,,,,,,,,,,,19102.912638888887,58.45714285714286
Temperature,0.2604895104895104,MainPumpP1,,,,,,,,,,,,,,,19102.914722222224,58.771428571428565
Temperature,0.26923076923076916,MainPumpP1,,,,,,,,,,,,,,,19102.916805555556,58.82857142857143
Temperature,0.2797202797202798,MainPumpP1,,,,,,,,,,,,,,,19102.91888888889,58.81428571428571
Temperature,0.30944055944055937,MainPumpP1,,,,,,,,,,,,,,,19102.920972222222,58.89999999999999
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19102.923055555555,58.9
Temperature,0.29370629370629353,MainPumpP1,,,,,,,,,,,,,,,19102.925138888888,58.9
Temperature,0.2797202797202798,MainPumpP1,,,,,,,,,,,,,,,19102.92722222222,59.12857142857143
Temperature,0.2377622377622376,MainPumpP1,,,,,,,,,,,,,,,19102.929305555557,58.94285714285714
Temperature,0.23076923076923062,MainPumpP1,,,,,,,,,,,,,,,19102.93138888889,58.628571428571426
Temperature,0.24125874125874114,MainPumpP1,,,,,,,,,,,,,,,19102.933472222223,58.31428571428571
Temperature,0.25874125874125875,MainPumpP1,,,,,,,,,,,,,,,19102.935555555556,57.9
Temperature,0.27622377622377625,MainPumpP1,,,,,,,,,,,,,,,19102.93763888889,57.55714285714286
Temperature,0.325174825174825,MainPumpP1,,,,,,,,,,,,,,,19102.93972222222,57.81428571428571
Temperature,0.3024475524475523,MainPumpP1,,,,,,,,,,,,,,,19102.941805555554,58.0
Temperature,0.26923076923076916,MainPumpP1,,,,,,,,,,,,,,,19102.943888888887,58.25714285714285
Temperature,0.28146853146853124,MainPumpP1,,,,,,,,,,,,,,,19102.945972222224,58.67142857142857
Temperature,0.3059440559440558,MainPumpP1,,,,,,,,,,,,,,,19102.948055555556,59.199999999999996
Temperature,0.3321678321678321,MainPumpP1,,,,,,,,,,,,,,,19102.95013888889,59.800000000000004
Temperature,0.3304195804195804,MainPumpP1,,,,,,,,,,,,,,,19102.952222222222,60.24285714285714
Temperature,0.3321678321678321,MainPumpP1,,,,,,,,,,,,,,,19102.954305555555,60.300000000000004
Temperature,0.3531468531468531,MainPumpP1,,,,,,,,,,,,,,,19102.956388888888,60.714285714285715
Temperature,0.3548951048951048,MainPumpP1,,,,,,,,,,,,,,,19102.95847222222,61.41428571428571
Temperature,0.3129370629370629,MainPumpP1,,,,,,,,,,,,,,,19102.960555555557,61.67142857142858
Temperature,0.2797202797202798,MainPumpP1,,,,,,,,,,,,,,,19102.96263888889,61.457142857142856
Temperature,0.28146853146853124,MainPumpP1,,,,,,,,,,,,,,,19102.964722222223,61.042857142857144
Temperature,0.29195804195804187,MainPumpP1,,,,,,,,,,,,,,,19102.966805555556,60.728571428571435
Temperature,0.3146853146853146,MainPumpP1,,,,,,,,,,,,,,,19102.96888888889,60.58571428571428
Temperature,0.3426573426573425,MainPumpP1,,,,,,,,,,,,,,,19102.97097222222,60.5
Temperature,0.3374125874125873,MainPumpP1,,,,,,,,,,,,,,,19102.973055555554,60.357142857142854
Temperature,0.34615384615384603,MainPumpP1,,,,,,,,,,,,,,,19102.975138888887,60.628571428571426
Temperature,0.3374125874125873,MainPumpP1,,,,,,,,,,,,,,,19102.977222222224,61.1
Temperature,0.29895104895104874,MainPumpP1,,,,,,,,,,,,,,,19102.979305555556,61.24285714285714
Temperature,0.3129370629370629,MainPumpP1,,,,,,,,,,,,,,,19102.98138888889,61.41428571428571
Temperature,0.31643356643356624,MainPumpP1,,,,,,,,,,,,,,,19102.983472222222,61.42857142857143
Temperature,0.32692307692307687,MainPumpP1,,,,,,,,,,,,,,,19102.985555555555,61.300000000000004
Temperature,0.33916083916083917,MainPumpP1,,,,,,,,,,,,,,,19102.987638888888,61.31428571428571
Temperature,0.37412587412587395,MainPumpP1,,,,,,,,,,,,,,,19102.98972222222,61.54285714285714
Temperature,0.37587412587412583,MainPumpP1,,,,,,,,,,,,,,,19102.991805555557,61.857142857142854
Temperature,0.3548951048951048,MainPumpP1,,,,,,,,,,,,,,,19102.99388888889,62.31428571428571
Temperature,0.29195804195804187,MainPumpP1,,,,,,,,,,,,,,,19102.995972222223,62.142857142857146
Temperature,0.2779720279720279,MainPumpP1,,,,,,,,,,,,,,,19102.998055555556,61.82857142857143
Temperature,0.3024475524475523,MainPumpP1,,,,,,,,,,,,,,,19103.00013888889,61.628571428571426
Temperature,0.31643356643356624,MainPumpP1,,,,,,,,,,,,,,,19103.00222222222,61.44285714285714
Temperature,0.3356643356643356,MainPumpP1,,,,,,,,,,,,,,,19103.004305555554,61.128571428571426
Temperature,0.3618881118881119,MainPumpP1,,,,,,,,,,,,,,,19103.006388888887,61.01428571428571
Temperature,0.35664335664335667,MainPumpP1,,,,,,,,,,,,,,,19103.008472222224,61.028571428571425
Temperature,0.31643356643356624,MainPumpP1,,,,,,,,,,,,,,,19103.010555555556,61.228571428571435
Temperature,0.2884615384615383,MainPumpP1,,,,,,,,,,,,,,,19103.01263888889,61.31428571428571
Temperature,0.3234265734265733,MainPumpP1,,,,,,,,,,,,,,,19103.014722222222,61.48571428571428
Temperature,0.3374125874125873,MainPumpP1,,,,,,,,,,,,,,,19103.016805555555,61.65714285714286
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19103.018888888888,61.51428571428572
Temperature,0.26923076923076916,MainPumpP1,,,,,,,,,,,,,,,19103.02097222222,60.75714285714286
Temperature,0.24125874125874114,MainPumpP1,,,,,,,,,,,,,,,19103.023055555557,59.81428571428571
Temperature,0.29020979020979,MainPumpP1,,,,,,,,,,,,,,,19103.02513888889,59.6
Temperature,0.3234265734265733,MainPumpP1,,,,,,,,,,,,,,,19103.027222222223,59.885714285714286
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19103.029305555556,59.84285714285714
Temperature,0.29195804195804187,MainPumpP1,,,,,,,,,,,,,,,19103.03138888889,59.471428571428575
Temperature,0.25874125874125875,MainPumpP1,,,,,,,,,,,,,,,19103.03347222222,58.98571428571428
Temperature,0.2325174825174825,MainPumpP1,,,,,,,,,,,,,,,19103.035555555554,58.68571428571429
Temperature,0.24825174825174812,MainPumpP1,,,,,,,,,,,,,,,19103.037638888887,58.74285714285714
Temperature,0.28671328671328666,MainPumpP1,,,,,,,,,,,,,,,19103.039722222224,58.714285714285715
Temperature,0.33391608391608374,MainPumpP1,,,,,,,,,,,,,,,19103.041805555556,58.800000000000004
Temperature,0.3479020979020979,MainPumpP1,,,,,,,,,,,,,,,19103.04388888889,59.042857142857144
Temperature,0.32867132867132853,MainPumpP1,,,,,,,,,,,,,,,19103.045972222222,59.34285714285714
Temperature,0.3024475524475523,MainPumpP1,,,,,,,,,,,,,,,19103.048055555555,59.699999999999996
Temperature,0.2674825174825175,MainPumpP1,,,,,,,,,,,,,,,19103.050138888888,59.98571428571428
Temperature,0.22377622377622375,MainPumpP1,,,,,,,,,,,,,,,19103.05222222222,59.785714285714285
Temperature,0.2430069930069929,MainPumpP1,,,,,,,,,,,,,,,19103.054305555557,59.42857142857143
Temperature,0.2884615384615383,MainPumpP1,,,,,,,,,,,,,,,19103.05638888889,59.05714285714286
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19103.058472222223,58.814285714285724
Temperature,0.3531468531468531,MainPumpP1,,,,,,,,,,,,,,,19103.060555555556,59.01428571428572
Temperature,0.3479020979020979,MainPumpP1,,,,,,,,,,,,,,,19103.06263888889,59.38571428571429
Temperature,0.33916083916083917,MainPumpP1,,,,,,,,,,,,,,,19103.06472222222,59.971428571428575
Temperature,0.3426573426573425,MainPumpP1,,,,,,,,,,,,,,,19103.066805555554,60.94285714285714
Temperature,0.325174825174825,MainPumpP1,,,,,,,,,,,,,,,19103.068888888887,61.614285714285714
Temperature,0.3321678321678321,MainPumpP1,,,,,,,,,,,,,,,19103.070972222224,61.971428571428575
Temperature,0.3356643356643356,MainPumpP1,,,,,,,,,,,,,,,19103.073055555556,62.11428571428571
Temperature,0.31643356643356624,MainPumpP1,,,,,,,,,,,,,,,19103.07513888889,61.81428571428571
Temperature,0.30944055944055937,MainPumpP1,,,,,,,,,,,,,,,19103.077222222222,61.5
Temperature,0.31643356643356624,MainPumpP1,,,,,,,,,,,,,,,19103.079305555555,61.31428571428571
Temperature,0.28671328671328666,MainPumpP1,,,,,,,,,,,,,,,19103.081388888888,60.857142857142854
Temperature,0.27447552447552437,MainPumpP1,,,,,,,,,,,,,,,19103.08347222222,60.442857142857136
Temperature,0.29370629370629353,MainPumpP1,,,,,,,,,,,,,,,19103.085555555557,60.128571428571426
Temperature,0.31643356643356624,MainPumpP1,,,,,,,,,,,,,,,19103.08763888889,59.971428571428575
Temperature,0.32167832167832167,MainPumpP1,,,,,,,,,,,,,,,19103.089722222223,60.01428571428572
Temperature,0.3304195804195804,MainPumpP1,,,,,,,,,,,,,,,19103.091805555556,60.18571428571429
Temperature,0.3304195804195804,MainPumpP1,,,,,,,,,,,,,,,19103.09388888889,60.300000000000004
Temperature,0.325174825174825,MainPumpP1,,,,,,,,,,,,,,,19103.09597222222,60.61428571428571
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19103.098055555554,60.971428571428575
Temperature,0.3146853146853146,MainPumpP1,,,,,,,,,,,,,,,19103.100138888887,61.142857142857146
Temperature,0.31118881118881103,MainPumpP1,,,,,,,,,,,,,,,19103.102222222224,61.1
Temperature,0.3146853146853146,MainPumpP1,,,,,,,,,,,,,,,19103.104305555556,61.042857142857144
Temperature,0.3024475524475523,MainPumpP1,,,,,,,,,,,,,,,19103.10638888889,60.81428571428571
Temperature,0.3006993006993006,MainPumpP1,,,,,,,,,,,,,,,19103.108472222222,60.57142857142857
Temperature,0.29020979020979,MainPumpP1,,,,,,,,,,,,,,,19103.110555555555,60.285714285714285
Temperature,0.2832167832167831,MainPumpP1,,,,,,,,,,,,,,,19103.112638888888,60.0
Temperature,0.27447552447552437,MainPumpP1,,,,,,,,,,,,,,,19103.11472222222,59.67142857142857
Temperature,0.27447552447552437,MainPumpP1,,,,,,,,,,,,,,,19103.116805555557,59.371428571428574
Temperature,0.2674825174825175,MainPumpP1,,,,,,,,,,,,,,,19103.11888888889,58.98571428571429
Temperature,0.26398601398601396,MainPumpP1,,,,,,,,,,,,,,,19103.120972222223,58.67142857142857
Temperature,0.29895104895104874,MainPumpP1,,,,,,,,,,,,,,,19103.123055555556,58.65714285714285
Temperature,0.2797202797202798,MainPumpP1,,,,,,,,,,,,,,,19103.12513888889,58.57142857142856
Temperature,0.2779720279720279,MainPumpP1,,,,,,,,,,,,,,,19103.12722222222,58.528571428571425
Temperature,0.2832167832167831,MainPumpP1,,,,,,,,,,,,,,,19103.129305555554,58.6
Temperature,0.29020979020979,MainPumpP1,,,,,,,,,,,,,,,19103.131388888887,58.72857142857142
Temperature,0.2884615384615383,MainPumpP1,,,,,,,,,,,,,,,19103.133472222224,58.89999999999999
Temperature,0.29370629370629353,MainPumpP1,,,,,,,,,,,,,,,19103.135555555556,59.142857142857146
Temperature,0.3199300699300698,MainPumpP1,,,,,,,,,,,,,,,19103.13763888889,59.31428571428571
Temperature,0.35139860139860124,MainPumpP1,,,,,,,,,,,,,,,19103.139722222222,59.9
Temperature,0.3199300699300698,MainPumpP1,,,,,,,,,,,,,,,19103.141805555555,60.24285714285714
Temperature,0.3076923076923075,MainPumpP1,,,,,,,,,,,,,,,19103.143888888888,60.44285714285714
Temperature,0.3146853146853146,MainPumpP1,,,,,,,,,,,,,,,19103.14597222222,60.642857142857146
Temperature,0.3304195804195804,MainPumpP1,,,,,,,,,,,,,,,19103.148055555557,60.98571428571429
Temperature,0.3304195804195804,MainPumpP1,,,,,,,,,,,,,,,19103.15013888889,61.285714285714285
Temperature,0.3374125874125873,MainPumpP1,,,,,,,,,,,,,,,19103.152222222223,61.42857142857143
Temperature,0.33391608391608374,MainPumpP1,,,,,,,,,,,,,,,19103.154305555556,61.285714285714285
Temperature,0.33391608391608374,MainPumpP1,,,,,,,,,,,,,,,19103.15638888889,61.4
Temperature,0.35839160839160833,MainPumpP1,,,,,,,,,,,,,,,19103.15847222222,61.81428571428571
Temperature,0.3723776223776223,MainPumpP1,,,,,,,,,,,,,,,19103.160555555554,62.285714285714285
Temperature,0.38111888111888104,MainPumpP1,,,,,,,,,,,,,,,19103.162638888887,62.699999999999996
Temperature,0.3618881118881119,MainPumpP1,,,,,,,,,,,,,,,19103.164722222224,62.957142857142856
Temperature,0.33391608391608374,MainPumpP1,,,,,,,,,,,,,,,19103.166805555556,62.92857142857143
Temperature,0.31118881118881103,MainPumpP1,,,,,,,,,,,,,,,19103.16888888889,62.74285714285714
Temperature,0.2849650349650348,MainPumpP1,,,,,,,,,,,,,,,19103.170972222222,62.34285714285714
Temperature,0.25174825174825166,MainPumpP1,,,,,,,,,,,,,,,19103.173055555555,61.471428571428575
Temperature,0.21853146853146854,MainPumpP1,,,,,,,,,,,,,,,19103.175138888888,60.214285714285715
Temperature,0.19055944055944052,MainPumpP1,,,,,,,,,,,,,,,19103.17722222222,58.65714285714286
Temperature,0.15909090909090895,MainPumpP1,,,,,,,,,,,,,,,19103.179305555557,57.0
Temperature,0.1276223776223776,MainPumpP1,,,,,,,,,,,,,,,19103.18138888889,55.31428571428571
Temperature,0.10139860139860135,MainPumpP1,,,,,,,,,,,,,,,19103.183472222223,53.6
Temperature,0.07867132867132864,MainPumpP1,,,,,,,,,,,,,,,19103.185555555556,51.91428571428572
Temperature,0.055944055944055826,MainPumpP1,,,,,,,,,,,,,,,19103.18763888889,50.31428571428571
Temperature,0.034965034965035,MainPumpP1,,,,,,,,,,,,,,,19103.18972222222,48.81428571428571
Temperature,0.038461538461538436,MainPumpP1,,,,,,,,,,,,,,,19103.191805555554,47.57142857142857
Temperature,0.054195804195804054,MainPumpP1,,,,,,,,,,,,,,,19103.193888888887,46.714285714285715
Temperature,0.054195804195804054,MainPumpP1,,,,,,,,,,,,,,,19103.195972222224,46.114285714285714
Temperature,0.11713286713286708,MainPumpP1,,,,,,,,,,,,,,,19103.198055555556,46.24285714285715
Temperature,0.19055944055944052,MainPumpP1,,,,,,,,,,,,,,,19103.20013888889,47.15714285714285
Temperature,0.2499999999999999,MainPumpP1,,,,,,,,,,,,,,,19103.202222222222,48.74285714285714
Temperature,0.3076923076923075,MainPumpP1,,,,,,,,,,,,,,,19103.204305555555,50.971428571428575
Temperature,0.31643356643356624,MainPumpP1,,,,,,,,,,,,,,,19103.206388888888,53.24285714285714
Temperature,0.3059440559440558,MainPumpP1,,,,,,,,,,,,,,,19103.20847222222,55.300000000000004
Temperature,0.25174825174825166,MainPumpP1,,,,,,,,,,,,,,,19103.210555555557,56.91428571428571
Temperature,0.2027972027972027,MainPumpP1,,,,,,,,,,,,,,,19103.21263888889,57.614285714285714
Temperature,0.1853146853146852,MainPumpP1,,,,,,,,,,,,,,,19103.214722222223,57.57142857142857
Temperature,0.22552447552447552,MainPumpP1,,,,,,,,,,,,,,,19103.216805555556,57.371428571428574
Temperature,0.26398601398601396,MainPumpP1,,,,,,,,,,,,,,,19103.21888888889,57.01428571428571
Temperature,0.28146853146853124,MainPumpP1,,,,,,,,,,,,,,,19103.22097222222,56.72857142857142
Temperature,0.3129370629370629,MainPumpP1,,,,,,,,,,,,,,,19103.223055555554,56.785714285714285
Temperature,0.29895104895104874,MainPumpP1,,,,,,,,,,,,,,,19103.225138888887,57.171428571428564
Temperature,0.3059440559440558,MainPumpP1,,,,,,,,,,,,,,,19103.227222222224,58.01428571428572
Temperature,0.3199300699300698,MainPumpP1,,,,,,,,,,,,,,,19103.229305555556,59.114285714285714
Temperature,0.3496503496503496,MainPumpP1,,,,,,,,,,,,,,,19103.23138888889,60.128571428571426
Temperature,0.34090909090909083,MainPumpP1,,,,,,,,,,,,,,,19103.233472222222,60.75714285714286
Temperature,0.3671328671328671,MainPumpP1,,,,,,,,,,,,,,,19103.235555555555,61.45714285714286
Temperature,0.3881118881118881,MainPumpP1,,,,,,,,,,,,,,,19103.237638888888,62.07142857142857
Temperature,0.3776223776223775,MainPumpP1,,,,,,,,,,,,,,,19103.23972222222,62.71428571428572
Temperature,0.3723776223776223,MainPumpP1,,,,,,,,,,,,,,,19103.241805555557,63.25714285714286
Temperature,0.3706293706293704,MainPumpP1,,,,,,,,,,,,,,,19103.24388888889,63.67142857142857
Temperature,0.37587412587412583,MainPumpP1,,,,,,,,,,,,,,,19103.245972222223,63.88571428571429
Temperature,0.3828671328671327,MainPumpP1,,,,,,,,,,,,,,,19103.248055555556,64.22857142857143
Temperature,0.3793706293706294,MainPumpP1,,,,,,,,,,,,,,,19103.25013888889,64.32857142857142
Temperature,0.37587412587412583,MainPumpP1,,,,,,,,,,,,,,,19103.25222222222,64.22857142857143
Temperature,0.3531468531468531,MainPumpP1,,,,,,,,,,,,,,,19103.254305555554,64.02857142857142
Temperature,0.33916083916083917,MainPumpP1,,,,,,,,,,,,,,,19103.256388888887,63.75714285714286
Temperature,0.32692307692307687,MainPumpP1,,,,,,,,,,,,,,,19103.258472222224,63.4
Temperature,0.325174825174825,MainPumpP1,,,,,,,,,,,,,,,19103.260555555556,62.98571428571429
Temperature,0.3199300699300698,MainPumpP1,,,,,,,,,,,,,,,19103.26263888889,62.471428571428575
Temperature,0.3146853146853146,MainPumpP1,,,,,,,,,,,,,,,19103.264722222222,61.942857142857136
Temperature,0.3479020979020979,MainPumpP1,,,,,,,,,,,,,,,19103.266805555555,61.714285714285715
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19103.268888888888,61.42857142857143
Temperature,0.27447552447552437,MainPumpP1,,,,,,,,,,,,,,,19103.27097222222,60.89999999999999
Temperature,0.23951048951048937,MainPumpP1,,,,,,,,,,,,,,,19103.273055555557,60.18571428571429
Temperature,0.22552447552447552,MainPumpP1,,,,,,,,,,,,,,,19103.27513888889,59.371428571428574
Temperature,0.28671328671328666,MainPumpP1,,,,,,,,,,,,,,,19103.277222222223,59.1
Temperature,0.2972027972027971,MainPumpP1,,,,,,,,,,,,,,,19103.279305555556,58.957142857142856
Temperature,0.30419580419580416,MainPumpP1,,,,,,,,,,,,,,,19103.28138888889,58.6
Temperature,0.26923076923076916,MainPumpP1,,,,,,,,,,,,,,,19103.28347222222,58.2
Temperature,0.2272727272727273,MainPumpP1,,,,,,,,,,,,,,,19103.285555555554,57.81428571428571
Temperature,0.2377622377622376,MainPumpP1,,,,,,,,,,,,,,,19103.287638888887,57.800000000000004
Temperature,0.25874125874125875,MainPumpP1,,,,,,,,,,,,,,,19103.289722222224,58.07142857142857
Temperature,0.2972027972027971,MainPumpP1,,,,,,,,,,,,,,,19103.291805555556,58.15714285714286
Temperature,0.3356643356643356,MainPumpP1,,,,,,,,,,,,,,,19103.29388888889,58.471428571428575
Temperature,0.3426573426573425,MainPumpP1,,,,,,,,,,,,,,,19103.295972222222,58.785714285714285
Temperature,0.3006993006993006,MainPumpP1,,,,,,,,,,,,,,,19103.298055555555,59.04285714285714
Temperature,0.2622377622377623,MainPumpP1,,,,,,,,,,,,,,,19103.300138888888,59.32857142857143
Temperature,0.21153846153846145,MainPumpP1,,,,,,,,,,,,,,,19103.30222222222,59.11428571428571
Temperature,0.19580419580419572,MainPumpP1,,,,,,,,,,,,,,,19103.304305555557,58.6
Temperature,0.1748251748251748,MainPumpP1,,,,,,,,,,,,,,,19103.30638888889,57.6
Temperature,0.14860139860139854,MainPumpP1,,,,,,,,,,,,,,,19103.308472222223,56.07142857142857
Temperature,0.11188811188811187,MainPumpP1,,,,,,,,,,,,,,,19103.310555555556,54.18571428571429
Temperature,0.08391608391608385,MainPumpP1,,,,,,,,,,,,,,,19103.31263888889,52.41428571428572
Temperature,0.0454545454545453,MainPumpP1,,,,,,,,,,,,,,,19103.31472222222,50.642857142857146
Temperature,0.027972027972027913,MainPumpP1,,,,,,,,,,,,,,,19103.316805555554,49.142857142857146
Temperature,0.012237762237762184,MainPumpP1,,,,,,,,,,,,,,,19103.318888888887,47.642857142857146
Temperature,0.006993006993006978,MainPumpP1,,,,,,,,,,,,,,,19103.43138888889,46.271428571428565
Temperature,0.10139860139860135,MainPumpP1,,,,,,,,,,,,,,,19103.433472222223,45.885714285714286
Temperature,0.18006993006993,MainPumpP1,,,,,,,,,,,,,,,19103.435555555556,46.442857142857136
Temperature,0.21853146853146854,MainPumpP1,,,,,,,,,,,,,,,19103.43763888889,47.542857142857144
Temperature,0.24125874125874114,MainPumpP1,,,,,,,,,,,,,,,19103.43972222222,49.142857142857146
Temperature,0.25699300699300687,MainPumpP1,,,,,,,,,,,,,,,19103.441805555554,51.01428571428572
Temperature,0.2849650349650348,MainPumpP1,,,,,,,,,,,,,,,19103.443888888887,53.24285714285714
Temperature,0.3059440559440558,MainPumpP1,,,,,,,,,,,,,,,19103.445972222224,55.68571428571429
Temperature,0.33916083916083917,MainPumpP1,,,,,,,,,,,,,,,19103.448055555556,57.62857142857143
Temperature,0.3496503496503496,MainPumpP1,,,,,,,,,,,,,,,19103.45013888889,59.01428571428572
Temperature,0.3723776223776223,MainPumpP1,,,,,,,,,,,,,,,19103.452222222222,60.271428571428565
Temperature,0.3653846153846154,MainPumpP1,,,,,,,,,,,,,,,19103.454305555555,61.285714285714285
Temperature,0.35839160839160833,MainPumpP1,,,,,,,,,,,,,,,19103.456388888888,62.114285714285714
Temperature,0.3531468531468531,MainPumpP1,,,,,,,,,,,,,,,19103.45847222222,62.67142857142857
Temperature,0.35839160839160833,MainPumpP1,,,,,,,,,,,,,,,19103.460555555557,63.10000000000001
Temperature,0.34090909090909083,MainPumpP1,,,,,,,,,,,,,,,19103.46263888889,63.114285714285714
Temperature,0.3444055944055944,MainPumpP1,,,,,,,,,,,,,,,19103.464722222223,63.07142857142857
Temperature,0.32867132867132853,MainPumpP1,,,,,,,,,,,,,,,19103.466805555556,62.714285714285715
Temperature,0.325174825174825,MainPumpP1,,,,,,,,,,,,,,,19103.46888888889,62.385714285714286
Temperature,0.3146853146853146,MainPumpP1,,,,,,,,,,,,,,,19103.47097222222,62.028571428571425
Temperature,0.30944055944055937,MainPumpP1,,,,,,,,,,,,,,,19103.473055555554,61.67142857142858
Temperature,0.3059440559440558,MainPumpP1,,,,,,,,,,,,,,,19103.475138888887,61.24285714285714
Temperature,0.3059440559440558,MainPumpP1,,,,,,,,,,,,,,,19103.477222222224,60.957142857142856
Temperature,0.3024475524475523,MainPumpP1,,,,,,,,,,,,,,,19103.479305555556,60.614285714285714
Temperature,0.29895104895104874,MainPumpP1,,,,,,,,,,,,,,,19103.48138888889,60.371428571428574
Temperature,0.325174825174825,MainPumpP1,,,,,,,,,,,,,,,19103.483472222222,60.371428571428574
Temperature,0.30419580419580416,MainPumpP1,,,,,,,,,,,,,,,19103.485555555555,60.285714285714285
Temperature,0.3006993006993006,MainPumpP1,,,,,,,,,,,,,,,19103.487638888888,60.214285714285715
Temperature,0.2884615384615383,MainPumpP1,,,,,,,,,,,,,,,19103.48972222222,60.07142857142857
Temperature,0.29195804195804187,MainPumpP1,,,,,,,,,,,,,,,19103.491805555557,59.957142857142856
Temperature,0.26923076923076916,MainPumpP1,,,,,,,,,,,,,,,19103.49388888889,59.68571428571429
Temperature,0.24475524475524468,MainPumpP1,,,,,,,,,,,,,,,19103.495972222223,59.24285714285714
Temperature,0.2499999999999999,MainPumpP1,,,,,,,,,,,,,,,19103.498055555556,58.628571428571426
Temperature,0.26398601398601396,MainPumpP1,,,,,,,,,,,,,,,19103.50013888889,58.300000000000004
Temperature,0.3076923076923075,MainPumpP1,,,,,,,,,,,,,,,19103.50222222222,58.357142857142854
Temperature,0.31643356643356624,MainPumpP1,,,,,,,,,,,,,,,19103.504305555554,58.58571428571428
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19103.506388888887,58.800000000000004
Temperature,0.325174825174825,MainPumpP1,,,,,,,,,,,,,,,19103.508472222224,59.25714285714285
Temperature,0.33391608391608374,MainPumpP1,,,,,,,,,,,,,,,19103.510555555556,59.98571428571428
Temperature,0.34090909090909083,MainPumpP1,,,,,,,,,,,,,,,19103.51263888889,60.72857142857142
Temperature,0.36363636363636354,MainPumpP1,,,,,,,,,,,,,,,19103.514722222222,61.54285714285714
Temperature,0.3531468531468531,MainPumpP1,,,,,,,,,,,,,,,19103.516805555555,61.91428571428572
Temperature,0.3548951048951048,MainPumpP1,,,,,,,,,,,,,,,19103.518888888888,62.228571428571435
Temperature,0.3618881118881119,MainPumpP1,,,,,,,,,,,,,,,19103.52097222222,62.58571428571428
Temperature,0.3653846153846154,MainPumpP1,,,,,,,,,,,,,,,19103.523055555557,62.91428571428572
Temperature,0.36888111888111874,MainPumpP1,,,,,,,,,,,,,,,19103.52513888889,63.199999999999996
Temperature,0.395104895104895,MainPumpP1,,,,,,,,,,,,,,,19103.527222222223,63.642857142857146
Temperature,0.1975524475524475,MainPumpP1,,,,,,,,,,,,,,,19103.529305555556,62.285714285714285
Temperature,0.12062937062937062,MainPumpP1,,,,,,,,,,,,,,,19103.53138888889,60.385714285714286
Temperature,0.1328671328671328,MainPumpP1,,,,,,,,,,,,,,,19103.53347222222,58.57142857142857
Temperature,0.1328671328671328,MainPumpP1,,,,,,,,,,,,,,,19103.535555555554,56.699999999999996
Temperature,0.027972027972027913,MainPumpP1,,,,,,,,,,,,,,,19103.537638888887,53.942857142857136
Temperature,0.019230769230769162,MainPumpP1,,,,,,,,,,,,,,,19103.539722222224,51.08571428571428
Temperature,0.09615384615384615,MainPumpP1,,,,,,,,,,,,,,,19103.541805555556,48.642857142857146
Temperature,0.1398601398601399,MainPumpP1,,,,,,,,,,,,,,,19103.54388888889,48.17142857142857
Temperature,0.1923076923076923,MainPumpP1,,,,,,,,,,,,,,,19103.545972222222,48.75714285714286
Temperature,0.23951048951048937,MainPumpP1,,,,,,,,,,,,,,,19103.548055555555,49.628571428571426
Temperature,0.25874125874125875,MainPumpP1,,,,,,,,,,,,,,,19103.550138888888,50.65714285714286
Temperature,0.2027972027972027,MainPumpP1,,,,,,,,,,,,,,,19103.55222222222,52.08571428571429
Temperature,0.09615384615384615,MainPumpP1,,,,,,,,,,,,,,,19103.554305555557,52.714285714285715
Temperature,0.07342657342657333,MainPumpP1,,,,,,,,,,,,,,,19103.55638888889,52.528571428571425
Temperature,0.10139860139860135,MainPumpP1,,,,,,,,,,,,,,,19103.558472222223,52.214285714285715
Temperature,0.16083916083916072,MainPumpP1,,,,,,,,,,,,,,,19103.560555555556,51.957142857142856
Temperature,0.17132867132867124,MainPumpP1,,,,,,,,,,,,,,,19103.56263888889,51.4
